id,lake,date,hour,yday,month,day,year,month_day,mean_lit,pelagic_05,pelagic_1,,
MCD2_2017,MCD,5/26/2017,0,146,5,26,2017,5_26,15.32916667,15.855,13.606,,
MCD2_2017,MCD,5/26/2017,1,146,5,26,2017,5_26,15.20183333,15.76,13.461,,
MCD2_2017,MCD,5/26/2017,2,146,5,26,2017,5_26,15.04233333,15.6165,13.558,,
MCD2_2017,MCD,5/26/2017,3,146,5,26,2017,5_26,14.97833333,15.4255,13.654,,
MCD2_2017,MCD,5/26/2017,4,146,5,26,2017,5_26,14.99483333,15.2345,13.558,,
MCD2_2017,MCD,5/26/2017,5,146,5,26,2017,5_26,15.02666667,15.0435,14.038,,
MCD2_2017,MCD,5/26/2017,6,146,5,26,2017,5_26,15.01083333,15.0435,14.3255,,
MCD2_2017,MCD,5/26/2017,7,146,5,26,2017,5_26,14.995,15.187,13.846,,
MCD2_2017,MCD,5/26/2017,8,146,5,26,2017,5_26,14.93133333,15.187,14.1815,,
MCD2_2017,MCD,5/26/2017,9,146,5,26,2017,5_26,15.02666667,15.33,13.798,,
MCD2_2017,MCD,5/26/2017,10,146,5,26,2017,5_26,15.17016667,15.569,13.75,,
MCD2_2017,MCD,5/26/2017,11,146,5,26,2017,5_26,15.2815,15.569,14.42,,
MCD2_2017,MCD,5/26/2017,12,146,5,26,2017,5_26,15.6795,15.712,15.521,,
MCD2_2017,MCD,5/26/2017,13,146,5,26,2017,5_26,15.64733333,15.473,15.139,,
MCD2_2017,MCD,5/26/2017,14,146,5,26,2017,5_26,15.631,15.855,14.996,,
MCD2_2017,MCD,5/26/2017,15,146,5,26,2017,5_26,15.69466667,15.8555,15.4735,,
MCD2_2017,MCD,5/26/2017,16,146,5,26,2017,5_26,15.98166667,15.712,15.712,,
MCD2_2017,MCD,5/26/2017,17,146,5,26,2017,5_26,15.871,15.712,15.6165,,
MCD2_2017,MCD,5/26/2017,18,146,5,26,2017,5_26,15.69616667,16.046,15.1865,,
MCD2_2017,MCD,5/26/2017,19,146,5,26,2017,5_26,15.7755,15.9505,14.7565,,
MCD2_2017,MCD,5/26/2017,20,146,5,26,2017,5_26,15.75933333,15.712,15.712,,
MCD2_2017,MCD,5/26/2017,21,146,5,26,2017,5_26,15.45683333,15.569,15.664,,
MCD2_2017,MCD,5/26/2017,22,146,5,26,2017,5_26,15.44116667,15.664,15.664,,
MCD2_2017,MCD,5/26/2017,23,146,5,26,2017,5_26,15.6005,15.6165,15.5685,,
MCD2_2017,MCD,5/27/2017,0,147,5,27,2017,5_27,15.5845,15.6165,15.139,,
MCD2_2017,MCD,5/27/2017,1,147,5,27,2017,5_27,15.58483333,15.569,14.661,,
MCD2_2017,MCD,5/27/2017,2,147,5,27,2017,5_27,15.537,15.473,14.517,,
MCD2_2017,MCD,5/27/2017,3,147,5,27,2017,5_27,15.48933333,15.4255,15.2825,,
MCD2_2017,MCD,5/27/2017,4,147,5,27,2017,5_27,15.48916667,15.2345,15.2345,,
MCD2_2017,MCD,5/27/2017,5,147,5,27,2017,5_27,15.378,15.091,15.091,,
MCD2_2017,MCD,5/27/2017,6,147,5,27,2017,5_27,15.314,15.1865,15.091,,
MCD2_2017,MCD,5/27/2017,7,147,5,27,2017,5_27,15.33,15.33,15.139,,
MCD2_2017,MCD,5/27/2017,8,147,5,27,2017,5_27,15.44133333,15.569,15.2345,,
MCD2_2017,MCD,5/27/2017,9,147,5,27,2017,5_27,15.6485,16.332,15.4255,,
MCD2_2017,MCD,5/27/2017,10,147,5,27,2017,5_27,16.1095,16.9035,15.569,,
MCD2_2017,MCD,5/27/2017,11,147,5,27,2017,5_27,16.4905,17.2365,15.6165,,
MCD2_2017,MCD,5/27/2017,12,147,5,27,2017,5_27,16.69683333,16.856,15.712,,
MCD2_2017,MCD,5/27/2017,13,147,5,27,2017,5_27,17.07783333,17.189,16.046,,
MCD2_2017,MCD,5/27/2017,14,147,5,27,2017,5_27,17.09383333,17.712,16.8555,,
MCD2_2017,MCD,5/27/2017,15,147,5,27,2017,5_27,17.2365,17.57,17.3795,,
MCD2_2017,MCD,5/27/2017,16,147,5,27,2017,5_27,17.23666667,17.3795,17.1415,,
MCD2_2017,MCD,5/27/2017,17,147,5,27,2017,5_27,17.37933333,17.57,16.7605,,
MCD2_2017,MCD,5/27/2017,18,147,5,27,2017,5_27,17.33166667,17.5225,15.4255,,
MCD2_2017,MCD,5/27/2017,19,147,5,27,2017,5_27,17.22066667,17.427,15.4255,,
MCD2_2017,MCD,5/27/2017,20,147,5,27,2017,5_27,17.0145,17.3315,16.189,,
MCD2_2017,MCD,5/27/2017,21,147,5,27,2017,5_27,17.0145,17.2365,16.5705,,
MCD2_2017,MCD,5/27/2017,22,147,5,27,2017,5_27,16.951,17.189,16.6655,,
MCD2_2017,MCD,5/27/2017,23,147,5,27,2017,5_27,16.91933333,16.9985,16.046,,
MCD2_2017,MCD,5/28/2017,0,148,5,28,2017,5_28,16.80816667,16.808,15.8555,,
MCD2_2017,MCD,5/28/2017,1,148,5,28,2017,5_28,16.74466667,16.713,16.141,,
MCD2_2017,MCD,5/28/2017,2,148,5,28,2017,5_28,16.69716667,16.618,16.618,,
MCD2_2017,MCD,5/28/2017,3,148,5,28,2017,5_28,16.586,16.5705,16.5225,,
MCD2_2017,MCD,5/28/2017,4,148,5,28,2017,5_28,16.52266667,16.523,16.475,,
MCD2_2017,MCD,5/28/2017,5,148,5,28,2017,5_28,16.4275,16.427,16.475,,
MCD2_2017,MCD,5/28/2017,6,148,5,28,2017,5_28,16.37966667,16.427,16.427,,
MCD2_2017,MCD,5/28/2017,7,148,5,28,2017,5_28,16.37983333,16.3795,16.427,,
MCD2_2017,MCD,5/28/2017,8,148,5,28,2017,5_28,16.459,16.5705,16.475,,
MCD2_2017,MCD,5/28/2017,9,148,5,28,2017,5_28,16.58616667,16.6655,16.618,,
MCD2_2017,MCD,5/28/2017,10,148,5,28,2017,5_28,16.713,16.9035,16.6655,,
MCD2_2017,MCD,5/28/2017,11,148,5,28,2017,5_28,16.824,16.951,16.7605,,
MCD2_2017,MCD,5/28/2017,12,148,5,28,2017,5_28,16.84,16.713,16.6655,,
MCD2_2017,MCD,5/28/2017,13,148,5,28,2017,5_28,16.99866667,16.903,16.7605,,
MCD2_2017,MCD,5/28/2017,14,148,5,28,2017,5_28,17.205,17.284,16.951,,
MCD2_2017,MCD,5/28/2017,15,148,5,28,2017,5_28,17.45866667,17.57,17.094,,
MCD2_2017,MCD,5/28/2017,16,148,5,28,2017,5_28,17.34783333,17.903,16.475,,
MCD2_2017,MCD,5/28/2017,17,148,5,28,2017,5_28,17.03016667,17.903,16.0935,,
MCD2_2017,MCD,5/28/2017,18,148,5,28,2017,5_28,17.06183333,17.3795,16.189,,
MCD2_2017,MCD,5/28/2017,19,148,5,28,2017,5_28,17.15716667,17.427,16.0935,,
MCD2_2017,MCD,5/28/2017,20,148,5,28,2017,5_28,17.157,17.0465,16.9035,,
MCD2_2017,MCD,5/28/2017,21,148,5,28,2017,5_28,17.04616667,16.951,16.999,,
MCD2_2017,MCD,5/28/2017,22,148,5,28,2017,5_28,16.90366667,16.903,16.903,,
MCD2_2017,MCD,5/28/2017,23,148,5,28,2017,5_28,16.77633333,16.808,16.808,,
MCD2_2017,MCD,5/29/2017,0,149,5,29,2017,5_29,16.6175,16.6655,16.6655,,
MCD2_2017,MCD,5/29/2017,1,149,5,29,2017,5_29,16.49066667,16.523,16.523,,
MCD2_2017,MCD,5/29/2017,2,149,5,29,2017,5_29,16.36366667,16.475,16.475,,
MCD2_2017,MCD,5/29/2017,3,149,5,29,2017,5_29,16.2525,16.2845,16.2845,,
MCD2_2017,MCD,5/29/2017,4,149,5,29,2017,5_29,16.12516667,16.0935,16.189,,
MCD2_2017,MCD,5/29/2017,5,149,5,29,2017,5_29,16.04583333,16.189,16.189,,
MCD2_2017,MCD,5/29/2017,6,149,5,29,2017,5_29,15.99833333,16.237,16.237,,
MCD2_2017,MCD,5/29/2017,7,149,5,29,2017,5_29,15.998,16.189,16.189,,
MCD2_2017,MCD,5/29/2017,8,149,5,29,2017,5_29,16.014,16.237,16.141,,
MCD2_2017,MCD,5/29/2017,9,149,5,29,2017,5_29,16.014,16.237,16.141,,
MCD2_2017,MCD,5/29/2017,10,149,5,29,2017,5_29,16.06183333,16.2845,16.141,,
MCD2_2017,MCD,5/29/2017,11,149,5,29,2017,5_29,16.189,16.57,16.2365,,
MCD2_2017,MCD,5/29/2017,12,149,5,29,2017,5_29,16.33216667,16.7605,16.332,,
MCD2_2017,MCD,5/29/2017,13,149,5,29,2017,5_29,16.5225,17.2845,16.475,,
MCD2_2017,MCD,5/29/2017,14,149,5,29,2017,5_29,16.45883333,16.6655,16.332,,
MCD2_2017,MCD,5/29/2017,15,149,5,29,2017,5_29,16.68116667,17.8075,16.5705,,
MCD2_2017,MCD,5/29/2017,16,149,5,29,2017,5_29,16.68133333,17.4745,16.6655,,
MCD2_2017,MCD,5/29/2017,17,149,5,29,2017,5_29,16.6495,16.856,16.5705,,
MCD2_2017,MCD,5/29/2017,18,149,5,29,2017,5_29,16.5545,16.5705,16.523,,
MCD2_2017,MCD,5/29/2017,19,149,5,29,2017,5_29,16.50683333,16.523,16.427,,
MCD2_2017,MCD,5/29/2017,20,149,5,29,2017,5_29,16.41133333,16.332,16.427,,
MCD2_2017,MCD,5/29/2017,21,149,5,29,2017,5_29,16.316,16.2845,16.332,,
MCD2_2017,MCD,5/29/2017,22,149,5,29,2017,5_29,16.25266667,16.237,16.2845,,
MCD2_2017,MCD,5/29/2017,23,149,5,29,2017,5_29,16.1095,16.141,16.237,,
MCD2_2017,MCD,5/30/2017,0,150,5,30,2017,5_30,16.07766667,16.141,16.141,,
MCD2_2017,MCD,5/30/2017,1,150,5,30,2017,5_30,16.014,16.141,16.141,,
MCD2_2017,MCD,5/30/2017,2,150,5,30,2017,5_30,15.91866667,16.046,16.0935,,
MCD2_2017,MCD,5/30/2017,3,150,5,30,2017,5_30,15.83933333,15.903,15.9985,,
MCD2_2017,MCD,5/30/2017,4,150,5,30,2017,5_30,15.77566667,15.855,15.903,,
MCD2_2017,MCD,5/30/2017,5,150,5,30,2017,5_30,15.68016667,15.76,15.855,,
MCD2_2017,MCD,5/30/2017,6,150,5,30,2017,5_30,15.60066667,15.76,15.8075,,
MCD2_2017,MCD,5/30/2017,7,150,5,30,2017,5_30,15.553,15.76,15.712,,
MCD2_2017,MCD,5/30/2017,8,150,5,30,2017,5_30,15.553,15.76,15.664,,
MCD2_2017,MCD,5/30/2017,9,150,5,30,2017,5_30,15.6165,15.8555,15.664,,
MCD2_2017,MCD,5/30/2017,10,150,5,30,2017,5_30,15.74383333,16.0935,15.76,,
MCD2_2017,MCD,5/30/2017,11,150,5,30,2017,5_30,15.76,16.0935,15.76,,
MCD2_2017,MCD,5/30/2017,12,150,5,30,2017,5_30,15.83916667,16.189,15.8075,,
MCD2_2017,MCD,5/30/2017,13,150,5,30,2017,5_30,15.76,15.9985,15.76,,
MCD2_2017,MCD,5/30/2017,14,150,5,30,2017,5_30,15.744,16.046,15.76,,
MCD2_2017,MCD,5/30/2017,15,150,5,30,2017,5_30,15.74383333,15.9985,15.76,,
MCD2_2017,MCD,5/30/2017,16,150,5,30,2017,5_30,15.728,15.903,15.712,,
MCD2_2017,MCD,5/30/2017,17,150,5,30,2017,5_30,15.68033333,15.712,15.664,,
MCD2_2017,MCD,5/30/2017,18,150,5,30,2017,5_30,15.505,15.569,15.569,,
MCD2_2017,MCD,5/30/2017,19,150,5,30,2017,5_30,15.42566667,15.521,15.569,,
MCD2_2017,MCD,5/30/2017,20,150,5,30,2017,5_30,15.36183333,15.4255,15.473,,
MCD2_2017,MCD,5/30/2017,21,150,5,30,2017,5_30,15.26633333,15.378,15.4255,,
MCD2_2017,MCD,5/30/2017,22,150,5,30,2017,5_30,15.23466667,15.33,15.378,,
MCD2_2017,MCD,5/30/2017,23,150,5,30,2017,5_30,15.123,15.282,15.282,,
MCD2_2017,MCD,5/31/2017,0,151,5,31,2017,5_31,15.04366667,15.2345,15.282,,
MCD2_2017,MCD,5/31/2017,1,151,5,31,2017,5_31,14.97966667,15.139,15.187,,
MCD2_2017,MCD,5/31/2017,2,151,5,31,2017,5_31,14.91566667,15.0435,15.139,,
MCD2_2017,MCD,5/31/2017,3,151,5,31,2017,5_31,14.82033333,14.996,15.0435,,
MCD2_2017,MCD,5/31/2017,4,151,5,31,2017,5_31,14.72466667,14.9,14.948,,
MCD2_2017,MCD,5/31/2017,5,151,5,31,2017,5_31,14.62866667,14.852,14.9,,
MCD2_2017,MCD,5/31/2017,6,151,5,31,2017,5_31,14.62883333,14.852,14.9,,
MCD2_2017,MCD,5/31/2017,7,151,5,31,2017,5_31,14.67666667,14.9,14.9,,
MCD2_2017,MCD,5/31/2017,8,151,5,31,2017,5_31,14.94783333,15.139,15.0435,,
MCD2_2017,MCD,5/31/2017,9,151,5,31,2017,5_31,15.07533333,15.3775,15.139,,
MCD2_2017,MCD,5/31/2017,10,151,5,31,2017,5_31,15.45733333,15.521,15.2345,,
MCD2_2017,MCD,5/31/2017,11,151,5,31,2017,5_31,15.7915,15.903,15.378,,
MCD2_2017,MCD,5/31/2017,12,151,5,31,2017,5_31,15.98233333,15.9985,15.521,,
MCD2_2017,MCD,5/31/2017,13,151,5,31,2017,5_31,16.1415,16.38,15.6165,,
MCD2_2017,MCD,5/31/2017,14,151,5,31,2017,5_31,16.33183333,16.951,15.903,,
MCD2_2017,MCD,5/31/2017,15,151,5,31,2017,5_31,16.459,16.808,16.2845,,
MCD2_2017,MCD,5/31/2017,16,151,5,31,2017,5_31,16.63333333,16.9035,16.2365,,
MCD2_2017,MCD,5/31/2017,17,151,5,31,2017,5_31,16.68066667,16.951,16.2845,,
MCD2_2017,MCD,5/31/2017,18,151,5,31,2017,5_31,16.72883333,16.7605,16.5225,,
MCD2_2017,MCD,5/31/2017,19,151,5,31,2017,5_31,16.52233333,16.5225,16.5225,,
MCD2_2017,MCD,5/31/2017,20,151,5,31,2017,5_31,16.3795,16.332,16.046,,
MCD2_2017,MCD,5/31/2017,21,151,5,31,2017,5_31,16.0935,16.1415,15.9985,,
MCD2_2017,MCD,5/31/2017,22,151,5,31,2017,5_31,15.95033333,15.951,15.9985,,
MCD2_2017,MCD,5/31/2017,23,151,5,31,2017,5_31,15.8075,15.903,15.951,,
MCD2_2017,MCD,6/1/2017,0,152,6,1,2017,6_1,15.66416667,15.8075,15.855,,
MCD2_2017,MCD,6/1/2017,1,152,6,1,2017,6_1,15.47333333,15.712,15.76,,
MCD2_2017,MCD,6/1/2017,2,152,6,1,2017,6_1,15.32983333,15.6165,15.664,,
MCD2_2017,MCD,6/1/2017,3,152,6,1,2017,6_1,15.21833333,15.569,15.569,,
MCD2_2017,MCD,6/1/2017,4,152,6,1,2017,6_1,15.15433333,15.521,15.569,,
MCD2_2017,MCD,6/1/2017,5,152,6,1,2017,6_1,15.0745,15.473,15.473,,
MCD2_2017,MCD,6/1/2017,6,152,6,1,2017,6_1,15.09066667,15.473,15.473,,
MCD2_2017,MCD,6/1/2017,7,152,6,1,2017,6_1,15.26616667,15.6165,15.521,,
MCD2_2017,MCD,6/1/2017,8,152,6,1,2017,6_1,15.47316667,15.76,15.6165,,
MCD2_2017,MCD,6/1/2017,9,152,6,1,2017,6_1,15.56883333,15.998,15.712,,
MCD2_2017,MCD,6/1/2017,10,152,6,1,2017,6_1,15.93466667,16.2365,15.76,,
MCD2_2017,MCD,6/1/2017,11,152,6,1,2017,6_1,16.3955,16.475,15.712,,
MCD2_2017,MCD,6/1/2017,12,152,6,1,2017,6_1,16.72883333,16.6655,15.855,,
MCD2_2017,MCD,6/1/2017,13,152,6,1,2017,6_1,17.07783333,17.046,16.0935,,
MCD2_2017,MCD,6/1/2017,14,152,6,1,2017,6_1,17.25233333,17.427,16.2845,,
MCD2_2017,MCD,6/1/2017,15,152,6,1,2017,6_1,17.45866667,18.093,16.475,,
MCD2_2017,MCD,6/1/2017,16,152,6,1,2017,6_1,17.58566667,17.855,16.189,,
MCD2_2017,MCD,6/1/2017,17,152,6,1,2017,6_1,17.60133333,17.855,16.713,,
MCD2_2017,MCD,6/1/2017,18,152,6,1,2017,6_1,17.69633333,17.5695,16.951,,
MCD2_2017,MCD,6/1/2017,19,152,6,1,2017,6_1,17.6805,17.9025,16.713,,
MCD2_2017,MCD,6/1/2017,20,152,6,1,2017,6_1,17.5535,17.8075,17.0935,,
MCD2_2017,MCD,6/1/2017,21,152,6,1,2017,6_1,17.522,17.5225,17.2365,,
MCD2_2017,MCD,6/1/2017,22,152,6,1,2017,6_1,17.50633333,17.5225,17.427,,
MCD2_2017,MCD,6/1/2017,23,152,6,1,2017,6_1,17.44283333,17.57,17.1415,,
MCD2_2017,MCD,6/2/2017,0,153,6,2,2017,6_2,17.28416667,17.427,16.999,,
MCD2_2017,MCD,6/2/2017,1,153,6,2,2017,6_2,17.189,17.3315,16.903,,
MCD2_2017,MCD,6/2/2017,2,153,6,2,2017,6_2,17.0305,17.2365,17.0465,,
MCD2_2017,MCD,6/2/2017,3,153,6,2,2017,6_2,16.90333333,17.094,17.094,,
MCD2_2017,MCD,6/2/2017,4,153,6,2,2017,6_2,16.77633333,16.951,16.951,,
MCD2_2017,MCD,6/2/2017,5,153,6,2,2017,6_2,16.64933333,16.8555,16.713,,
MCD2_2017,MCD,6/2/2017,6,153,6,2,2017,6_2,16.61766667,16.808,16.808,,
MCD2_2017,MCD,6/2/2017,7,153,6,2,2017,6_2,16.79216667,16.903,16.903,,
MCD2_2017,MCD,6/2/2017,8,153,6,2,2017,6_2,16.9985,17.189,16.903,,
MCD2_2017,MCD,6/2/2017,9,153,6,2,2017,6_2,17.22066667,17.7125,16.903,,
MCD2_2017,MCD,6/2/2017,10,153,6,2,2017,6_2,17.61716667,17.95,16.999,,
MCD2_2017,MCD,6/2/2017,11,153,6,2,2017,6_2,18.077,18.378,17.094,,
MCD2_2017,MCD,6/2/2017,12,153,6,2,2017,6_2,18.21983333,18.806,17.2365,,
MCD2_2017,MCD,6/2/2017,13,153,6,2,2017,6_2,18.75883333,19.044,17.57,,
MCD2_2017,MCD,6/2/2017,14,153,6,2,2017,6_2,18.965,19.567,18.3305,,
MCD2_2017,MCD,6/2/2017,15,153,6,2,2017,6_2,19.53566667,19.71,19.2345,,
MCD2_2017,MCD,6/2/2017,16,153,6,2,2017,6_2,19.7895,19.567,19.3295,,
MCD2_2017,MCD,6/2/2017,17,153,6,2,2017,6_2,19.726,20.043,19.472,,
MCD2_2017,MCD,6/2/2017,18,153,6,2,2017,6_2,19.77366667,20.567,17.9025,,
MCD2_2017,MCD,6/2/2017,19,153,6,2,2017,6_2,19.6785,20.3765,18.0455,,
MCD2_2017,MCD,6/2/2017,20,153,6,2,2017,6_2,19.61516667,20.186,17.7125,,
MCD2_2017,MCD,6/2/2017,21,153,6,2,2017,6_2,19.47233333,19.9955,17.3795,,
MCD2_2017,MCD,6/2/2017,22,153,6,2,2017,6_2,19.29766667,20.043,17.284,,
MCD2_2017,MCD,6/2/2017,23,153,6,2,2017,6_2,18.99633333,19.948,17.3795,,
MCD2_2017,MCD,6/3/2017,0,154,6,3,2017,6_3,19.0125,19.8055,17.427,,
MCD2_2017,MCD,6/3/2017,1,154,6,3,2017,6_3,18.93316667,19.662,17.5225,,
MCD2_2017,MCD,6/3/2017,2,154,6,3,2017,6_3,18.80616667,19.567,17.427,,
MCD2_2017,MCD,6/3/2017,3,154,6,3,2017,6_3,18.69516667,19.472,17.475,,
MCD2_2017,MCD,6/3/2017,4,154,6,3,2017,6_3,18.71116667,19.187,17.95,,
MCD2_2017,MCD,6/3/2017,5,154,6,3,2017,6_3,18.7745,18.9485,18.093,,
MCD2_2017,MCD,6/3/2017,6,154,6,3,2017,6_3,18.69516667,18.806,18.6635,,
MCD2_2017,MCD,6/3/2017,7,154,6,3,2017,6_3,18.60016667,18.9965,18.5685,,
MCD2_2017,MCD,6/3/2017,8,154,6,3,2017,6_3,18.69516667,19.092,17.8075,,
MCD2_2017,MCD,6/3/2017,9,154,6,3,2017,6_3,18.8695,19.3295,18.5685,,
MCD2_2017,MCD,6/3/2017,10,154,6,3,2017,6_3,19.361,19.6625,19.0915,,
MCD2_2017,MCD,6/3/2017,11,154,6,3,2017,6_3,19.7735,19.6625,19.3295,,
MCD2_2017,MCD,6/3/2017,12,154,6,3,2017,6_3,20.234,19.5195,19.4245,,
MCD2_2017,MCD,6/3/2017,13,154,6,3,2017,6_3,20.42433333,20.091,19.9005,,
MCD2_2017,MCD,6/3/2017,14,154,6,3,2017,6_3,20.24966667,20.2335,19.9955,,
MCD2_2017,MCD,6/3/2017,15,154,6,3,2017,6_3,20.26533333,20.6145,20.2815,,
MCD2_2017,MCD,6/3/2017,16,154,6,3,2017,6_3,20.56716667,20.853,20.519,,
MCD2_2017,MCD,6/3/2017,17,154,6,3,2017,6_3,20.71033333,20.9485,20.7575,,
MCD2_2017,MCD,6/3/2017,18,154,6,3,2017,6_3,20.75783333,20.853,20.6625,,
MCD2_2017,MCD,6/3/2017,19,154,6,3,2017,6_3,20.63066667,20.996,20.424,,
MCD2_2017,MCD,6/3/2017,20,154,6,3,2017,6_3,20.50366667,20.6625,20.519,,
MCD2_2017,MCD,6/3/2017,21,154,6,3,2017,6_3,20.4085,20.519,20.472,,
MCD2_2017,MCD,6/3/2017,22,154,6,3,2017,6_3,20.34466667,20.519,20.329,,
MCD2_2017,MCD,6/3/2017,23,154,6,3,2017,6_3,20.37666667,20.4715,20.3765,,
MCD2_2017,MCD,6/4/2017,0,155,6,4,2017,6_4,20.36066667,20.4715,20.519,,
MCD2_2017,MCD,6/4/2017,1,155,6,4,2017,6_4,20.31283333,20.424,20.424,,
MCD2_2017,MCD,6/4/2017,2,155,6,4,2017,6_4,20.28116667,20.329,20.234,,
MCD2_2017,MCD,6/4/2017,3,155,6,4,2017,6_4,20.13866667,20.234,20.2335,,
MCD2_2017,MCD,6/4/2017,4,155,6,4,2017,6_4,19.9955,20.186,20.0905,,
MCD2_2017,MCD,6/4/2017,5,155,6,4,2017,6_4,19.8685,20.0905,20.0905,,
MCD2_2017,MCD,6/4/2017,6,155,6,4,2017,6_4,19.80516667,20.043,19.948,,
MCD2_2017,MCD,6/4/2017,7,155,6,4,2017,6_4,19.88466667,20.0905,19.9955,,
MCD2_2017,MCD,6/4/2017,8,155,6,4,2017,6_4,20.09083333,20.2815,20.0905,,
MCD2_2017,MCD,6/4/2017,9,155,6,4,2017,6_4,20.16983333,20.567,19.948,,
MCD2_2017,MCD,6/4/2017,10,155,6,4,2017,6_4,20.74183333,20.853,19.853,,
MCD2_2017,MCD,6/4/2017,11,155,6,4,2017,6_4,21.1075,21.0435,19.758,,
MCD2_2017,MCD,6/4/2017,12,155,6,4,2017,6_4,21.314,21.2345,19.805,,
MCD2_2017,MCD,6/4/2017,13,155,6,4,2017,6_4,21.44166667,21.378,20.1385,,
MCD2_2017,MCD,6/4/2017,14,155,6,4,2017,6_4,21.56916667,21.569,20.2335,,
MCD2_2017,MCD,6/4/2017,15,155,6,4,2017,6_4,21.63283333,22.0465,19.9955,,
MCD2_2017,MCD,6/4/2017,16,155,6,4,2017,6_4,21.64883333,22.0465,20.234,,
MCD2_2017,MCD,6/4/2017,17,155,6,4,2017,6_4,21.72816667,21.8075,20.424,,
MCD2_2017,MCD,6/4/2017,18,155,6,4,2017,6_4,21.63266667,21.6165,20.091,,
MCD2_2017,MCD,6/4/2017,19,155,6,4,2017,6_4,21.40966667,21.282,19.948,,
MCD2_2017,MCD,6/4/2017,20,155,6,4,2017,6_4,21.15516667,21.0435,20.9485,,
MCD2_2017,MCD,6/4/2017,21,155,6,4,2017,6_4,20.99616667,20.9485,20.901,,
MCD2_2017,MCD,6/4/2017,22,155,6,4,2017,6_4,20.7895,20.805,20.853,,
MCD2_2017,MCD,6/4/2017,23,155,6,4,2017,6_4,20.67816667,20.71,20.1385,,
MCD2_2017,MCD,6/5/2017,0,156,6,5,2017,6_5,20.5195,20.6625,20.6625,,
MCD2_2017,MCD,6/5/2017,1,156,6,5,2017,6_5,20.4085,20.519,20.567,,
MCD2_2017,MCD,6/5/2017,2,156,6,5,2017,6_5,20.23366667,20.424,20.519,,
MCD2_2017,MCD,6/5/2017,3,156,6,5,2017,6_5,20.17033333,20.3765,20.3765,,
MCD2_2017,MCD,6/5/2017,4,156,6,5,2017,6_5,19.98016667,20.234,20.2815,,
MCD2_2017,MCD,6/5/2017,5,156,6,5,2017,6_5,19.88466667,20.186,20.186,,
MCD2_2017,MCD,6/5/2017,6,156,6,5,2017,6_5,19.83683333,20.138,20.138,,
MCD2_2017,MCD,6/5/2017,7,156,6,5,2017,6_5,19.964,20.234,20.138,,
MCD2_2017,MCD,6/5/2017,8,156,6,5,2017,6_5,20.18616667,20.329,20.186,,
MCD2_2017,MCD,6/5/2017,9,156,6,5,2017,6_5,20.202,20.758,20.329,,
MCD2_2017,MCD,6/5/2017,10,156,6,5,2017,6_5,20.5355,21.0915,20.424,,
MCD2_2017,MCD,6/5/2017,11,156,6,5,2017,6_5,21.012,21.139,20.6145,,
MCD2_2017,MCD,6/5/2017,12,156,6,5,2017,6_5,21.15516667,20.996,20.6625,,
MCD2_2017,MCD,6/5/2017,13,156,6,5,2017,6_5,21.58483333,21.091,20.71,,
MCD2_2017,MCD,6/5/2017,14,156,6,5,2017,6_5,21.88733333,21.33,20.948,,
MCD2_2017,MCD,6/5/2017,15,156,6,5,2017,6_5,22.03083333,21.6165,21.2345,,
MCD2_2017,MCD,6/5/2017,16,156,6,5,2017,6_5,22.14216667,21.9505,21.473,,
MCD2_2017,MCD,6/5/2017,17,156,6,5,2017,6_5,22.12633333,21.8555,21.33,,
MCD2_2017,MCD,6/5/2017,18,156,6,5,2017,6_5,21.98283333,21.712,21.33,,
MCD2_2017,MCD,6/5/2017,19,156,6,5,2017,6_5,21.77566667,21.3775,21.2825,,
MCD2_2017,MCD,6/5/2017,20,156,6,5,2017,6_5,21.60066667,21.139,21.091,,
MCD2_2017,MCD,6/5/2017,21,156,6,5,2017,6_5,21.39366667,21.091,21.091,,
MCD2_2017,MCD,6/5/2017,22,156,6,5,2017,6_5,21.18666667,20.901,20.9485,,
MCD2_2017,MCD,6/5/2017,23,156,6,5,2017,6_5,21.01183333,20.805,20.901,,
MCD2_2017,MCD,6/6/2017,0,157,6,6,2017,6_6,20.85316667,20.7575,20.853,,
MCD2_2017,MCD,6/6/2017,1,157,6,6,2017,6_6,20.6305,20.6625,20.71,,
MCD2_2017,MCD,6/6/2017,2,157,6,6,2017,6_6,20.44,20.519,20.615,,
MCD2_2017,MCD,6/6/2017,3,157,6,6,2017,6_6,20.186,20.4715,20.519,,
MCD2_2017,MCD,6/6/2017,4,157,6,6,2017,6_6,19.96383333,20.329,20.3765,,
MCD2_2017,MCD,6/6/2017,5,157,6,6,2017,6_6,19.80533333,20.234,20.2815,,
MCD2_2017,MCD,6/6/2017,6,157,6,6,2017,6_6,19.71,20.234,20.234,,
MCD2_2017,MCD,6/6/2017,7,157,6,6,2017,6_6,19.869,20.2815,20.234,,
MCD2_2017,MCD,6/6/2017,8,157,6,6,2017,6_6,20.1385,20.5195,20.329,,
MCD2_2017,MCD,6/6/2017,9,157,6,6,2017,6_6,20.2655,20.853,20.4715,,
MCD2_2017,MCD,6/6/2017,10,157,6,6,2017,6_6,20.64633333,21.0915,20.4715,,
MCD2_2017,MCD,6/6/2017,11,157,6,6,2017,6_6,21.171,21.091,20.662,,
MCD2_2017,MCD,6/6/2017,12,157,6,6,2017,6_6,21.44183333,21.33,20.901,,
