date.time,temp.c,depth.m,lake,location,logger.id,date,hour,month,day,year,yday,id,lake_yr,helper
8/3/2019 12:00,25.805,0.5,MCD,pelagic,MCD1,2019-08-03,12,8,3,2019,215,MCD1_2019,MCD_2019,TRUE
8/4/2019 12:00,26.195,0.5,MCD,pelagic,MCD1,2019-08-04,12,8,4,2019,216,MCD1_2019,MCD_2019,TRUE
8/5/2019 12:00,25.513,0.5,MCD,pelagic,MCD1,2019-08-05,12,8,5,2019,217,MCD1_2019,MCD_2019,TRUE
8/6/2019 12:00,25.513,0.5,MCD,pelagic,MCD1,2019-08-06,12,8,6,2019,218,MCD1_2019,MCD_2019,TRUE
8/7/2019 12:00,25.513,0.5,MCD,pelagic,MCD1,2019-08-07,12,8,7,2019,219,MCD1_2019,MCD_2019,TRUE
8/8/2019 12:00,25.222,0.5,MCD,pelagic,MCD1,2019-08-08,12,8,8,2019,220,MCD1_2019,MCD_2019,TRUE
8/9/2019 12:00,24.545,0.5,MCD,pelagic,MCD1,2019-08-09,12,8,9,2019,221,MCD1_2019,MCD_2019,TRUE
8/10/2019 12:00,24.931,0.5,MCD,pelagic,MCD1,2019-08-10,12,8,10,2019,222,MCD1_2019,MCD_2019,TRUE
8/11/2019 12:00,24.931,0.5,MCD,pelagic,MCD1,2019-08-11,12,8,11,2019,223,MCD1_2019,MCD_2019,TRUE
8/12/2019 12:00,25.222,0.5,MCD,pelagic,MCD1,2019-08-12,12,8,12,2019,224,MCD1_2019,MCD_2019,TRUE
8/13/2019 12:00,24.158,0.5,MCD,pelagic,MCD1,2019-08-13,12,8,13,2019,225,MCD1_2019,MCD_2019,TRUE
8/14/2019 12:00,23.966,0.5,MCD,pelagic,MCD1,2019-08-14,12,8,14,2019,226,MCD1_2019,MCD_2019,TRUE
8/15/2019 12:00,23.581,0.5,MCD,pelagic,MCD1,2019-08-15,12,8,15,2019,227,MCD1_2019,MCD_2019,TRUE
8/16/2019 12:00,22.908,0.5,MCD,pelagic,MCD1,2019-08-16,12,8,16,2019,228,MCD1_2019,MCD_2019,TRUE
8/17/2019 12:00,23.773,0.5,MCD,pelagic,MCD1,2019-08-17,12,8,17,2019,229,MCD1_2019,MCD_2019,TRUE
8/18/2019 12:00,23.196,0.5,MCD,pelagic,MCD1,2019-08-18,12,8,18,2019,230,MCD1_2019,MCD_2019,TRUE
8/19/2019 12:00,23.004,0.5,MCD,pelagic,MCD1,2019-08-19,12,8,19,2019,231,MCD1_2019,MCD_2019,TRUE
8/20/2019 12:00,22.429,0.5,MCD,pelagic,MCD1,2019-08-20,12,8,20,2019,232,MCD1_2019,MCD_2019,TRUE
8/21/2019 12:00,23.004,0.5,MCD,pelagic,MCD1,2019-08-21,12,8,21,2019,233,MCD1_2019,MCD_2019,TRUE
8/22/2019 12:00,22.429,0.5,MCD,pelagic,MCD1,2019-08-22,12,8,22,2019,234,MCD1_2019,MCD_2019,TRUE
8/23/2019 12:00,22.238,0.5,MCD,pelagic,MCD1,2019-08-23,12,8,23,2019,235,MCD1_2019,MCD_2019,TRUE
8/24/2019 12:00,21.76,0.5,MCD,pelagic,MCD1,2019-08-24,12,8,24,2019,236,MCD1_2019,MCD_2019,TRUE
8/25/2019 12:00,21.569,0.5,MCD,pelagic,MCD1,2019-08-25,12,8,25,2019,237,MCD1_2019,MCD_2019,TRUE
8/26/2019 12:00,21.282,0.5,MCD,pelagic,MCD1,2019-08-26,12,8,26,2019,238,MCD1_2019,MCD_2019,TRUE
8/27/2019 12:00,20.805,0.5,MCD,pelagic,MCD1,2019-08-27,12,8,27,2019,239,MCD1_2019,MCD_2019,TRUE
8/28/2019 12:00,19.758,0.5,MCD,pelagic,MCD1,2019-08-28,12,8,28,2019,240,MCD1_2019,MCD_2019,TRUE
8/29/2019 12:00,19.377,0.5,MCD,pelagic,MCD1,2019-08-29,12,8,29,2019,241,MCD1_2019,MCD_2019,TRUE
8/30/2019 12:00,19.758,0.5,MCD,pelagic,MCD1,2019-08-30,12,8,30,2019,242,MCD1_2019,MCD_2019,TRUE
8/31/2019 12:00,19.282,0.5,MCD,pelagic,MCD1,2019-08-31,12,8,31,2019,243,MCD1_2019,MCD_2019,TRUE
9/1/2019 12:00,18.996,0.5,MCD,pelagic,MCD1,2019-09-01,12,9,1,2019,244,MCD1_2019,MCD_2019,TRUE
9/2/2019 12:00,19.758,0.5,MCD,pelagic,MCD1,2019-09-02,12,9,2,2019,245,MCD1_2019,MCD_2019,TRUE
9/3/2019 12:00,18.996,0.5,MCD,pelagic,MCD1,2019-09-03,12,9,3,2019,246,MCD1_2019,MCD_2019,TRUE
9/4/2019 12:00,19.187,0.5,MCD,pelagic,MCD1,2019-09-04,12,9,4,2019,247,MCD1_2019,MCD_2019,TRUE
9/5/2019 12:00,18.331,0.5,MCD,pelagic,MCD1,2019-09-05,12,9,5,2019,248,MCD1_2019,MCD_2019,TRUE
9/6/2019 12:00,18.331,0.5,MCD,pelagic,MCD1,2019-09-06,12,9,6,2019,249,MCD1_2019,MCD_2019,TRUE
9/7/2019 12:00,18.331,0.5,MCD,pelagic,MCD1,2019-09-07,12,9,7,2019,250,MCD1_2019,MCD_2019,TRUE
9/8/2019 12:00,17.855,0.5,MCD,pelagic,MCD1,2019-09-08,12,9,8,2019,251,MCD1_2019,MCD_2019,TRUE
9/9/2019 12:00,17.475,0.5,MCD,pelagic,MCD1,2019-09-09,12,9,9,2019,252,MCD1_2019,MCD_2019,TRUE
9/10/2019 12:00,17.475,0.5,MCD,pelagic,MCD1,2019-09-10,12,9,10,2019,253,MCD1_2019,MCD_2019,TRUE
5/16/2019 12:00,8.282,3.5,MCD,pelagic,MCD4,2019-05-16,12,5,16,2019,136,MCD4_2019,MCD_2019,TRUE
5/17/2019 12:00,8.481,3.5,MCD,pelagic,MCD4,2019-05-17,12,5,17,2019,137,MCD4_2019,MCD_2019,TRUE
5/18/2019 12:00,8.382,3.5,MCD,pelagic,MCD4,2019-05-18,12,5,18,2019,138,MCD4_2019,MCD_2019,TRUE
5/19/2019 12:00,8.581,3.5,MCD,pelagic,MCD4,2019-05-19,12,5,19,2019,139,MCD4_2019,MCD_2019,TRUE
5/20/2019 12:00,9.077,3.5,MCD,pelagic,MCD4,2019-05-20,12,5,20,2019,140,MCD4_2019,MCD_2019,TRUE
5/21/2019 12:00,9.077,3.5,MCD,pelagic,MCD4,2019-05-21,12,5,21,2019,141,MCD4_2019,MCD_2019,TRUE
5/22/2019 12:00,9.373,3.5,MCD,pelagic,MCD4,2019-05-22,12,5,22,2019,142,MCD4_2019,MCD_2019,TRUE
5/23/2019 12:00,9.965,3.5,MCD,pelagic,MCD4,2019-05-23,12,5,23,2019,143,MCD4_2019,MCD_2019,TRUE
5/24/2019 12:00,10.259,3.5,MCD,pelagic,MCD4,2019-05-24,12,5,24,2019,144,MCD4_2019,MCD_2019,TRUE
5/25/2019 12:00,11.334,3.5,MCD,pelagic,MCD4,2019-05-25,12,5,25,2019,145,MCD4_2019,MCD_2019,TRUE
5/26/2019 12:00,10.553,3.5,MCD,pelagic,MCD4,2019-05-26,12,5,26,2019,146,MCD4_2019,MCD_2019,TRUE
5/27/2019 12:00,10.846,3.5,MCD,pelagic,MCD4,2019-05-27,12,5,27,2019,147,MCD4_2019,MCD_2019,TRUE
5/28/2019 12:00,10.651,3.5,MCD,pelagic,MCD4,2019-05-28,12,5,28,2019,148,MCD4_2019,MCD_2019,TRUE
5/29/2019 12:00,10.846,3.5,MCD,pelagic,MCD4,2019-05-29,12,5,29,2019,149,MCD4_2019,MCD_2019,TRUE
5/30/2019 12:00,10.553,3.5,MCD,pelagic,MCD4,2019-05-30,12,5,30,2019,150,MCD4_2019,MCD_2019,TRUE
5/31/2019 12:00,11.139,3.5,MCD,pelagic,MCD4,2019-05-31,12,5,31,2019,151,MCD4_2019,MCD_2019,TRUE
6/1/2019 12:00,10.846,3.5,MCD,pelagic,MCD4,2019-06-01,12,6,1,2019,152,MCD4_2019,MCD_2019,TRUE
6/2/2019 12:00,11.139,3.5,MCD,pelagic,MCD4,2019-06-02,12,6,2,2019,153,MCD4_2019,MCD_2019,TRUE
6/3/2019 12:00,10.944,3.5,MCD,pelagic,MCD4,2019-06-03,12,6,3,2019,154,MCD4_2019,MCD_2019,TRUE
6/4/2019 12:00,11.722,3.5,MCD,pelagic,MCD4,2019-06-04,12,6,4,2019,155,MCD4_2019,MCD_2019,TRUE
6/5/2019 12:00,11.139,3.5,MCD,pelagic,MCD4,2019-06-05,12,6,5,2019,156,MCD4_2019,MCD_2019,TRUE
6/6/2019 12:00,11.139,3.5,MCD,pelagic,MCD4,2019-06-06,12,6,6,2019,157,MCD4_2019,MCD_2019,TRUE
6/7/2019 12:00,11.625,3.5,MCD,pelagic,MCD4,2019-06-07,12,6,7,2019,158,MCD4_2019,MCD_2019,TRUE
6/8/2019 12:00,11.334,3.5,MCD,pelagic,MCD4,2019-06-08,12,6,8,2019,159,MCD4_2019,MCD_2019,TRUE
6/9/2019 12:00,11.625,3.5,MCD,pelagic,MCD4,2019-06-09,12,6,9,2019,160,MCD4_2019,MCD_2019,TRUE
6/10/2019 12:00,11.431,3.5,MCD,pelagic,MCD4,2019-06-10,12,6,10,2019,161,MCD4_2019,MCD_2019,TRUE
6/11/2019 12:00,11.819,3.5,MCD,pelagic,MCD4,2019-06-11,12,6,11,2019,162,MCD4_2019,MCD_2019,TRUE
6/12/2019 12:00,11.819,3.5,MCD,pelagic,MCD4,2019-06-12,12,6,12,2019,163,MCD4_2019,MCD_2019,TRUE
6/13/2019 12:00,11.819,3.5,MCD,pelagic,MCD4,2019-06-13,12,6,13,2019,164,MCD4_2019,MCD_2019,TRUE
6/14/2019 12:00,11.722,3.5,MCD,pelagic,MCD4,2019-06-14,12,6,14,2019,165,MCD4_2019,MCD_2019,TRUE
6/15/2019 12:00,11.819,3.5,MCD,pelagic,MCD4,2019-06-15,12,6,15,2019,166,MCD4_2019,MCD_2019,TRUE
6/16/2019 12:00,11.625,3.5,MCD,pelagic,MCD4,2019-06-16,12,6,16,2019,167,MCD4_2019,MCD_2019,TRUE
6/17/2019 12:00,12.013,3.5,MCD,pelagic,MCD4,2019-06-17,12,6,17,2019,168,MCD4_2019,MCD_2019,TRUE
6/18/2019 12:00,11.722,3.5,MCD,pelagic,MCD4,2019-06-18,12,6,18,2019,169,MCD4_2019,MCD_2019,TRUE
6/19/2019 12:00,12.013,3.5,MCD,pelagic,MCD4,2019-06-19,12,6,19,2019,170,MCD4_2019,MCD_2019,TRUE
6/20/2019 12:00,12.207,3.5,MCD,pelagic,MCD4,2019-06-20,12,6,20,2019,171,MCD4_2019,MCD_2019,TRUE
6/21/2019 12:00,12.304,3.5,MCD,pelagic,MCD4,2019-06-21,12,6,21,2019,172,MCD4_2019,MCD_2019,TRUE
6/22/2019 12:00,12.69,3.5,MCD,pelagic,MCD4,2019-06-22,12,6,22,2019,173,MCD4_2019,MCD_2019,TRUE
6/23/2019 12:00,12.207,3.5,MCD,pelagic,MCD4,2019-06-23,12,6,23,2019,174,MCD4_2019,MCD_2019,TRUE
6/24/2019 12:00,12.594,3.5,MCD,pelagic,MCD4,2019-06-24,12,6,24,2019,175,MCD4_2019,MCD_2019,TRUE
6/25/2019 12:00,12.69,3.5,MCD,pelagic,MCD4,2019-06-25,12,6,25,2019,176,MCD4_2019,MCD_2019,TRUE
6/26/2019 12:00,12.98,3.5,MCD,pelagic,MCD4,2019-06-26,12,6,26,2019,177,MCD4_2019,MCD_2019,TRUE
6/27/2019 12:00,12.69,3.5,MCD,pelagic,MCD4,2019-06-27,12,6,27,2019,178,MCD4_2019,MCD_2019,TRUE
6/28/2019 12:00,12.69,3.5,MCD,pelagic,MCD4,2019-06-28,12,6,28,2019,179,MCD4_2019,MCD_2019,TRUE
6/29/2019 12:00,12.787,3.5,MCD,pelagic,MCD4,2019-06-29,12,6,29,2019,180,MCD4_2019,MCD_2019,TRUE
6/30/2019 12:00,14.134,3.5,MCD,pelagic,MCD4,2019-06-30,12,6,30,2019,181,MCD4_2019,MCD_2019,TRUE
7/1/2019 12:00,13.173,3.5,MCD,pelagic,MCD4,2019-07-01,12,7,1,2019,182,MCD4_2019,MCD_2019,TRUE
7/2/2019 12:00,12.98,3.5,MCD,pelagic,MCD4,2019-07-02,12,7,2,2019,183,MCD4_2019,MCD_2019,TRUE
7/3/2019 12:00,13.461,3.5,MCD,pelagic,MCD4,2019-07-03,12,7,3,2019,184,MCD4_2019,MCD_2019,TRUE
7/4/2019 12:00,13.654,3.5,MCD,pelagic,MCD4,2019-07-04,12,7,4,2019,185,MCD4_2019,MCD_2019,TRUE
7/5/2019 12:00,13.461,3.5,MCD,pelagic,MCD4,2019-07-05,12,7,5,2019,186,MCD4_2019,MCD_2019,TRUE
7/6/2019 12:00,13.846,3.5,MCD,pelagic,MCD4,2019-07-06,12,7,6,2019,187,MCD4_2019,MCD_2019,TRUE
7/7/2019 12:00,14.038,3.5,MCD,pelagic,MCD4,2019-07-07,12,7,7,2019,188,MCD4_2019,MCD_2019,TRUE
7/8/2019 12:00,14.038,3.5,MCD,pelagic,MCD4,2019-07-08,12,7,8,2019,189,MCD4_2019,MCD_2019,TRUE
7/9/2019 12:00,14.325,3.5,MCD,pelagic,MCD4,2019-07-09,12,7,9,2019,190,MCD4_2019,MCD_2019,TRUE
7/10/2019 12:00,14.421,3.5,MCD,pelagic,MCD4,2019-07-10,12,7,10,2019,191,MCD4_2019,MCD_2019,TRUE
7/11/2019 12:00,14.325,3.5,MCD,pelagic,MCD4,2019-07-11,12,7,11,2019,192,MCD4_2019,MCD_2019,TRUE
7/12/2019 12:00,14.804,3.5,MCD,pelagic,MCD4,2019-07-12,12,7,12,2019,193,MCD4_2019,MCD_2019,TRUE
7/13/2019 12:00,14.9,3.5,MCD,pelagic,MCD4,2019-07-13,12,7,13,2019,194,MCD4_2019,MCD_2019,TRUE
7/14/2019 12:00,14.9,3.5,MCD,pelagic,MCD4,2019-07-14,12,7,14,2019,195,MCD4_2019,MCD_2019,TRUE
7/15/2019 12:00,15.282,3.5,MCD,pelagic,MCD4,2019-07-15,12,7,15,2019,196,MCD4_2019,MCD_2019,TRUE
7/16/2019 12:00,14.996,3.5,MCD,pelagic,MCD4,2019-07-16,12,7,16,2019,197,MCD4_2019,MCD_2019,TRUE
7/17/2019 12:00,15.282,3.5,MCD,pelagic,MCD4,2019-07-17,12,7,17,2019,198,MCD4_2019,MCD_2019,TRUE
7/18/2019 12:00,15.282,3.5,MCD,pelagic,MCD4,2019-07-18,12,7,18,2019,199,MCD4_2019,MCD_2019,TRUE
7/19/2019 12:00,15.187,3.5,MCD,pelagic,MCD4,2019-07-19,12,7,19,2019,200,MCD4_2019,MCD_2019,TRUE
7/20/2019 12:00,15.664,3.5,MCD,pelagic,MCD4,2019-07-20,12,7,20,2019,201,MCD4_2019,MCD_2019,TRUE
7/21/2019 12:00,15.569,3.5,MCD,pelagic,MCD4,2019-07-21,12,7,21,2019,202,MCD4_2019,MCD_2019,TRUE
7/22/2019 12:00,15.569,3.5,MCD,pelagic,MCD4,2019-07-22,12,7,22,2019,203,MCD4_2019,MCD_2019,TRUE
7/23/2019 12:00,15.187,3.5,MCD,pelagic,MCD4,2019-07-23,12,7,23,2019,204,MCD4_2019,MCD_2019,TRUE
7/24/2019 12:00,15.282,3.5,MCD,pelagic,MCD4,2019-07-24,12,7,24,2019,205,MCD4_2019,MCD_2019,TRUE
7/25/2019 12:00,16.237,3.5,MCD,pelagic,MCD4,2019-07-25,12,7,25,2019,206,MCD4_2019,MCD_2019,TRUE
7/26/2019 12:00,16.046,3.5,MCD,pelagic,MCD4,2019-07-26,12,7,26,2019,207,MCD4_2019,MCD_2019,TRUE
7/27/2019 12:00,16.046,3.5,MCD,pelagic,MCD4,2019-07-27,12,7,27,2019,208,MCD4_2019,MCD_2019,TRUE
7/28/2019 12:00,16.618,3.5,MCD,pelagic,MCD4,2019-07-28,12,7,28,2019,209,MCD4_2019,MCD_2019,TRUE
7/29/2019 12:00,16.713,3.5,MCD,pelagic,MCD4,2019-07-29,12,7,29,2019,210,MCD4_2019,MCD_2019,TRUE
7/30/2019 12:00,16.713,3.5,MCD,pelagic,MCD4,2019-07-30,12,7,30,2019,211,MCD4_2019,MCD_2019,TRUE
7/31/2019 12:00,16.903,3.5,MCD,pelagic,MCD4,2019-07-31,12,7,31,2019,212,MCD4_2019,MCD_2019,TRUE
8/1/2019 12:00,16.999,3.5,MCD,pelagic,MCD4,2019-08-01,12,8,1,2019,213,MCD4_2019,MCD_2019,TRUE
8/2/2019 12:00,17.475,3.5,MCD,pelagic,MCD4,2019-08-02,12,8,2,2019,214,MCD4_2019,MCD_2019,TRUE
8/3/2019 12:00,17.57,3.5,MCD,pelagic,MCD4,2019-08-03,12,8,3,2019,215,MCD4_2019,MCD_2019,TRUE
8/4/2019 12:00,18.045,3.5,MCD,pelagic,MCD4,2019-08-04,12,8,4,2019,216,MCD4_2019,MCD_2019,TRUE
8/5/2019 12:00,17.76,3.5,MCD,pelagic,MCD4,2019-08-05,12,8,5,2019,217,MCD4_2019,MCD_2019,TRUE
8/6/2019 12:00,18.045,3.5,MCD,pelagic,MCD4,2019-08-06,12,8,6,2019,218,MCD4_2019,MCD_2019,TRUE
8/7/2019 12:00,18.426,3.5,MCD,pelagic,MCD4,2019-08-07,12,8,7,2019,219,MCD4_2019,MCD_2019,TRUE
8/8/2019 12:00,18.331,3.5,MCD,pelagic,MCD4,2019-08-08,12,8,8,2019,220,MCD4_2019,MCD_2019,TRUE
8/9/2019 12:00,17.95,3.5,MCD,pelagic,MCD4,2019-08-09,12,8,9,2019,221,MCD4_2019,MCD_2019,TRUE
8/10/2019 12:00,18.14,3.5,MCD,pelagic,MCD4,2019-08-10,12,8,10,2019,222,MCD4_2019,MCD_2019,TRUE
8/11/2019 12:00,18.045,3.5,MCD,pelagic,MCD4,2019-08-11,12,8,11,2019,223,MCD4_2019,MCD_2019,TRUE
8/12/2019 12:00,18.521,3.5,MCD,pelagic,MCD4,2019-08-12,12,8,12,2019,224,MCD4_2019,MCD_2019,TRUE
8/13/2019 12:00,18.331,3.5,MCD,pelagic,MCD4,2019-08-13,12,8,13,2019,225,MCD4_2019,MCD_2019,TRUE
8/14/2019 12:00,18.521,3.5,MCD,pelagic,MCD4,2019-08-14,12,8,14,2019,226,MCD4_2019,MCD_2019,TRUE
8/15/2019 12:00,18.616,3.5,MCD,pelagic,MCD4,2019-08-15,12,8,15,2019,227,MCD4_2019,MCD_2019,TRUE
8/16/2019 12:00,18.711,3.5,MCD,pelagic,MCD4,2019-08-16,12,8,16,2019,228,MCD4_2019,MCD_2019,TRUE
8/17/2019 12:00,18.806,3.5,MCD,pelagic,MCD4,2019-08-17,12,8,17,2019,229,MCD4_2019,MCD_2019,TRUE
8/18/2019 12:00,19.282,3.5,MCD,pelagic,MCD4,2019-08-18,12,8,18,2019,230,MCD4_2019,MCD_2019,TRUE
8/19/2019 12:00,19.282,3.5,MCD,pelagic,MCD4,2019-08-19,12,8,19,2019,231,MCD4_2019,MCD_2019,TRUE
8/20/2019 12:00,19.282,3.5,MCD,pelagic,MCD4,2019-08-20,12,8,20,2019,232,MCD4_2019,MCD_2019,TRUE
8/21/2019 12:00,19.567,3.5,MCD,pelagic,MCD4,2019-08-21,12,8,21,2019,233,MCD4_2019,MCD_2019,TRUE
8/22/2019 12:00,19.377,3.5,MCD,pelagic,MCD4,2019-08-22,12,8,22,2019,234,MCD4_2019,MCD_2019,TRUE
8/23/2019 12:00,20.234,3.5,MCD,pelagic,MCD4,2019-08-23,12,8,23,2019,235,MCD4_2019,MCD_2019,TRUE
8/24/2019 12:00,19.758,3.5,MCD,pelagic,MCD4,2019-08-24,12,8,24,2019,236,MCD4_2019,MCD_2019,TRUE
8/25/2019 12:00,20.329,3.5,MCD,pelagic,MCD4,2019-08-25,12,8,25,2019,237,MCD4_2019,MCD_2019,TRUE
8/26/2019 12:00,20.043,3.5,MCD,pelagic,MCD4,2019-08-26,12,8,26,2019,238,MCD4_2019,MCD_2019,TRUE
8/27/2019 12:00,20.424,3.5,MCD,pelagic,MCD4,2019-08-27,12,8,27,2019,239,MCD4_2019,MCD_2019,TRUE
8/28/2019 12:00,19.662,3.5,MCD,pelagic,MCD4,2019-08-28,12,8,28,2019,240,MCD4_2019,MCD_2019,TRUE
8/29/2019 12:00,18.996,3.5,MCD,pelagic,MCD4,2019-08-29,12,8,29,2019,241,MCD4_2019,MCD_2019,TRUE
8/30/2019 12:00,18.426,3.5,MCD,pelagic,MCD4,2019-08-30,12,8,30,2019,242,MCD4_2019,MCD_2019,TRUE
8/31/2019 12:00,18.236,3.5,MCD,pelagic,MCD4,2019-08-31,12,8,31,2019,243,MCD4_2019,MCD_2019,TRUE
9/1/2019 12:00,18.236,3.5,MCD,pelagic,MCD4,2019-09-01,12,9,1,2019,244,MCD4_2019,MCD_2019,TRUE
9/2/2019 12:00,18.521,3.5,MCD,pelagic,MCD4,2019-09-02,12,9,2,2019,245,MCD4_2019,MCD_2019,TRUE
9/3/2019 12:00,18.616,3.5,MCD,pelagic,MCD4,2019-09-03,12,9,3,2019,246,MCD4_2019,MCD_2019,TRUE
9/4/2019 12:00,18.331,3.5,MCD,pelagic,MCD4,2019-09-04,12,9,4,2019,247,MCD4_2019,MCD_2019,TRUE
9/5/2019 12:00,18.331,3.5,MCD,pelagic,MCD4,2019-09-05,12,9,5,2019,248,MCD4_2019,MCD_2019,TRUE
9/6/2019 12:00,17.95,3.5,MCD,pelagic,MCD4,2019-09-06,12,9,6,2019,249,MCD4_2019,MCD_2019,TRUE
9/7/2019 12:00,17.855,3.5,MCD,pelagic,MCD4,2019-09-07,12,9,7,2019,250,MCD4_2019,MCD_2019,TRUE
9/8/2019 12:00,17.379,3.5,MCD,pelagic,MCD4,2019-09-08,12,9,8,2019,251,MCD4_2019,MCD_2019,TRUE
9/9/2019 12:00,17.094,3.5,MCD,pelagic,MCD4,2019-09-09,12,9,9,2019,252,MCD4_2019,MCD_2019,TRUE
