id,lake,date,hour,yday,month,day,year,month_day,littoral,pelagic_05,pelagic_1,comp,logr,seq,pelagic_3.5
MCD8_2019,MCD,5/16/2019,0,136,5,16,2019,5_16,10.063,15.664,10.259,-0.196,8,1,8.282
MCD8_2019,MCD,5/16/2019,1,136,5,16,2019,5_16,10.357,15.521,10.504,-0.147,8,2,8.282
MCD8_2019,MCD,5/16/2019,2,136,5,16,2019,5_16,10.455,15.139,11.041,-0.586,8,3,8.282
MCD8_2019,MCD,5/16/2019,3,136,5,16,2019,5_16,10.308,14.996,11.9645,-1.6565,8,4,8.282
MCD8_2019,MCD,5/16/2019,4,136,5,16,2019,5_16,10.357,14.9,10.846,-0.489,8,5,8.232
MCD8_2019,MCD,5/16/2019,5,136,5,16,2019,5_16,10.699,14.804,10.455,0.244,8,6,8.332
MCD8_2019,MCD,5/16/2019,6,136,5,16,2019,5_16,10.259,14.7565,10.6505,-0.3915,8,7,8.282
MCD8_2019,MCD,5/16/2019,7,136,5,16,2019,5_16,10.063,14.804,12.686,-2.623,8,8,8.382
MCD8_2019,MCD,5/16/2019,8,136,5,16,2019,5_16,10.259,14.9,12.642,-2.383,8,9,8.182
MCD8_2019,MCD,5/16/2019,9,136,5,16,2019,5_16,10.651,15.0435,12.302,-1.651,8,10,8.232
MCD8_2019,MCD,5/16/2019,10,136,5,16,2019,5_16,10.553,15.378,10.5525,0.0005,8,11,8.382
MCD8_2019,MCD,5/16/2019,11,136,5,16,2019,5_16,10.6015,15.6165,10.406,0.1955,8,12,8.232
MCD8_2019,MCD,5/16/2019,12,136,5,16,2019,5_16,10.553,16.1415,10.6995,-0.1465,8,13,8.282
MCD8_2019,MCD,5/16/2019,13,136,5,16,2019,5_16,10.6995,16.3795,10.846,-0.1465,8,14,8.282
MCD8_2019,MCD,5/16/2019,14,136,5,16,2019,5_16,11.285,16.999,10.5035,0.7815,8,15,8.232
MCD8_2019,MCD,5/16/2019,15,136,5,16,2019,5_16,11.285,17.189,10.846,0.439,8,16,8.232
MCD8_2019,MCD,5/16/2019,16,136,5,16,2019,5_16,11.3335,16.7605,10.9435,0.39,8,17,8.481
MCD8_2019,MCD,5/16/2019,17,136,5,16,2019,5_16,10.9435,16.6655,10.895,0.0485,8,18,8.68
MCD8_2019,MCD,5/16/2019,18,136,5,16,2019,5_16,10.846,16.0935,11.1875,-0.3415,8,19,8.332
MCD8_2019,MCD,5/16/2019,19,136,5,16,2019,5_16,10.846,15.9505,11.09,-0.244,8,20,8.3815
MCD8_2019,MCD,5/16/2019,20,136,5,16,2019,5_16,10.6505,15.903,11.236,-0.5855,8,21,8.282
MCD8_2019,MCD,5/16/2019,21,136,5,16,2019,5_16,10.651,15.951,12.303,-1.652,8,22,8.232
MCD8_2019,MCD,5/16/2019,22,136,5,16,2019,5_16,10.651,15.76,11.4795,-0.8285,8,23,8.282
MCD8_2019,MCD,5/16/2019,23,136,5,16,2019,5_16,10.602,15.664,11.479,-0.877,8,24,8.382
MCD8_2019,MCD,5/17/2019,0,137,5,17,2019,5_17,10.455,15.569,11.0415,-0.5865,8,25,8.4315
MCD8_2019,MCD,5/17/2019,1,137,5,17,2019,5_17,10.455,15.569,10.9925,-0.5375,8,26,8.332
MCD8_2019,MCD,5/17/2019,2,137,5,17,2019,5_17,10.357,15.473,11.722,-1.365,8,27,8.282
MCD8_2019,MCD,5/17/2019,3,137,5,17,2019,5_17,10.357,15.473,11.09,-0.733,8,28,8.282
MCD8_2019,MCD,5/17/2019,4,137,5,17,2019,5_17,10.259,15.378,11.2365,-0.9775,8,29,8.282
MCD8_2019,MCD,5/17/2019,5,137,5,17,2019,5_17,10.357,15.33,11.1875,-0.8305,8,30,8.282
MCD8_2019,MCD,5/17/2019,6,137,5,17,2019,5_17,10.504,15.2345,11.431,-0.927,8,31,8.382
MCD8_2019,MCD,5/17/2019,7,137,5,17,2019,5_17,10.846,15.282,11.5765,-0.7305,8,32,8.382
MCD8_2019,MCD,5/17/2019,8,137,5,17,2019,5_17,10.9435,15.33,11.285,-0.3415,8,33,8.332
MCD8_2019,MCD,5/17/2019,9,137,5,17,2019,5_17,10.6995,15.521,11.09,-0.3905,8,34,8.282
MCD8_2019,MCD,5/17/2019,10,137,5,17,2019,5_17,10.357,15.6165,11.382,-1.025,8,35,8.332
MCD8_2019,MCD,5/17/2019,11,137,5,17,2019,5_17,10.602,15.7595,10.9925,-0.3905,8,36,8.332
MCD8_2019,MCD,5/17/2019,12,137,5,17,2019,5_17,10.6505,15.8075,11.139,-0.4885,8,37,8.4315
MCD8_2019,MCD,5/17/2019,13,137,5,17,2019,5_17,10.6995,15.9985,12.303,-1.6035,8,38,8.4315
MCD8_2019,MCD,5/17/2019,14,137,5,17,2019,5_17,10.455,16.284,13.0765,-2.6215,8,39,8.282
MCD8_2019,MCD,5/17/2019,15,137,5,17,2019,5_17,10.357,16.5225,13.076,-2.719,8,40,8.4315
MCD8_2019,MCD,5/17/2019,16,137,5,17,2019,5_17,10.6995,16.713,12.642,-1.9425,8,41,8.4315
MCD8_2019,MCD,5/17/2019,17,137,5,17,2019,5_17,10.6995,16.618,12.158,-1.4585,8,42,8.4315
MCD8_2019,MCD,5/17/2019,18,137,5,17,2019,5_17,10.651,16.618,11.916,-1.265,8,43,8.4315
MCD8_2019,MCD,5/17/2019,19,137,5,17,2019,5_17,10.406,16.2845,11.625,-1.219,8,44,8.481
MCD8_2019,MCD,5/17/2019,20,137,5,17,2019,5_17,10.406,16.0935,12.0615,-1.6555,8,45,8.382
MCD8_2019,MCD,5/17/2019,21,137,5,17,2019,5_17,10.357,16.046,11.285,-0.928,8,46,8.382
MCD8_2019,MCD,5/17/2019,22,137,5,17,2019,5_17,10.504,16.189,11.09,-0.586,8,47,8.382
MCD8_2019,MCD,5/17/2019,23,137,5,17,2019,5_17,10.797,16.141,12.11,-1.313,8,48,8.382
MCD8_2019,MCD,5/18/2019,0,138,5,18,2019,5_18,10.455,16.0935,12.352,-1.897,8,49,8.481
MCD8_2019,MCD,5/18/2019,1,138,5,18,2019,5_18,10.455,15.951,12.207,-1.752,8,50,8.4815
MCD8_2019,MCD,5/18/2019,2,138,5,18,2019,5_18,10.455,15.8075,12.1585,-1.7035,8,51,8.332
MCD8_2019,MCD,5/18/2019,3,138,5,18,2019,5_18,10.357,15.712,12.207,-1.85,8,52,8.232
MCD8_2019,MCD,5/18/2019,4,138,5,18,2019,5_18,10.455,15.569,12.2555,-1.8005,8,53,8.282
MCD8_2019,MCD,5/18/2019,5,138,5,18,2019,5_18,10.6505,15.521,11.8675,-1.217,8,54,8.382
MCD8_2019,MCD,5/18/2019,6,138,5,18,2019,5_18,10.6505,15.378,11.819,-1.1685,8,55,8.481
MCD8_2019,MCD,5/18/2019,7,138,5,18,2019,5_18,10.406,15.33,11.8675,-1.4615,8,56,8.382
MCD8_2019,MCD,5/18/2019,8,138,5,18,2019,5_18,10.455,15.282,12.449,-1.994,8,57,8.332
MCD8_2019,MCD,5/18/2019,9,138,5,18,2019,5_18,11.236,15.187,12.1585,-0.9225,8,58,8.4315
MCD8_2019,MCD,5/18/2019,10,138,5,18,2019,5_18,11.139,14.996,12.0125,-0.8735,8,59,8.4315
MCD8_2019,MCD,5/18/2019,11,138,5,18,2019,5_18,11.382,14.996,11.7705,-0.3885,8,60,8.382
MCD8_2019,MCD,5/18/2019,12,138,5,18,2019,5_18,10.797,14.852,11.916,-1.119,8,61,8.382
MCD8_2019,MCD,5/18/2019,13,138,5,18,2019,5_18,10.357,14.709,11.479,-1.122,8,62,8.481
MCD8_2019,MCD,5/18/2019,14,138,5,18,2019,5_18,10.504,14.565,10.846,-0.342,8,63,8.382
MCD8_2019,MCD,5/18/2019,15,138,5,18,2019,5_18,10.895,14.517,10.9925,-0.0975,8,64,8.382
MCD8_2019,MCD,5/18/2019,16,138,5,18,2019,5_18,10.9435,14.517,11.819,-0.8755,8,65,8.4315
MCD8_2019,MCD,5/18/2019,17,138,5,18,2019,5_18,11.09,14.421,11.819,-0.729,8,66,8.382
MCD8_2019,MCD,5/18/2019,18,138,5,18,2019,5_18,11.0415,14.373,11.916,-0.8745,8,67,8.4315
MCD8_2019,MCD,5/18/2019,19,138,5,18,2019,5_18,10.944,14.23,11.431,-0.487,8,68,8.382
MCD8_2019,MCD,5/18/2019,20,138,5,18,2019,5_18,11.041,14.086,11.819,-0.778,8,69,8.282
MCD8_2019,MCD,5/18/2019,21,138,5,18,2019,5_18,10.797,13.99,12.013,-1.216,8,70,8.332
MCD8_2019,MCD,5/18/2019,22,138,5,18,2019,5_18,10.9925,13.894,12.2555,-1.263,8,71,8.531
MCD8_2019,MCD,5/18/2019,23,138,5,18,2019,5_18,10.9435,13.846,12.304,-1.3605,8,72,8.6305
MCD8_2019,MCD,5/19/2019,0,139,5,19,2019,5_19,10.895,13.702,11.819,-0.924,8,73,8.531
MCD8_2019,MCD,5/19/2019,1,139,5,19,2019,5_19,11.236,13.558,12.3035,-1.0675,8,74,8.4315
MCD8_2019,MCD,5/19/2019,2,139,5,19,2019,5_19,11.2365,13.461,13.1245,-1.888,8,75,8.282
MCD8_2019,MCD,5/19/2019,3,139,5,19,2019,5_19,10.7485,13.317,12.061,-1.3125,8,76,8.382
MCD8_2019,MCD,5/19/2019,4,139,5,19,2019,5_19,12.061,13.173,12.7385,-0.6775,8,77,8.382
MCD8_2019,MCD,5/19/2019,5,139,5,19,2019,5_19,12.0605,13.1245,13.173,-1.1125,8,78,8.481
MCD8_2019,MCD,5/19/2019,6,139,5,19,2019,5_19,12.4975,12.9315,12.7865,-0.289,8,79,8.4315
MCD8_2019,MCD,5/19/2019,7,139,5,19,2019,5_19,11.5275,12.7865,12.3515,-0.824,8,80,8.4315
MCD8_2019,MCD,5/19/2019,8,139,5,19,2019,5_19,11.4795,12.594,12.4485,-0.969,8,81,8.4315
MCD8_2019,MCD,5/19/2019,9,139,5,19,2019,5_19,12.0615,12.5455,12.11,-0.0485,8,82,8.481
MCD8_2019,MCD,5/19/2019,10,139,5,19,2019,5_19,12.2555,12.2555,12.207,0.0485,8,83,8.382
MCD8_2019,MCD,5/19/2019,11,139,5,19,2019,5_19,12.304,12.207,12.1585,0.1455,8,84,8.4315
MCD8_2019,MCD,5/19/2019,12,139,5,19,2019,5_19,11.819,12.3525,12.1585,-0.3395,8,85,8.4315
MCD8_2019,MCD,5/19/2019,13,139,5,19,2019,5_19,11.722,12.11,12.013,-0.291,8,86,8.481
MCD8_2019,MCD,5/19/2019,14,139,5,19,2019,5_19,12.0615,11.9645,11.819,0.2425,8,87,8.4815
MCD8_2019,MCD,5/19/2019,15,139,5,19,2019,5_19,11.916,11.819,11.7705,0.1455,8,88,8.382
MCD8_2019,MCD,5/19/2019,16,139,5,19,2019,5_19,11.916,11.5765,11.5765,0.3395,8,89,8.4815
MCD8_2019,MCD,5/19/2019,17,139,5,19,2019,5_19,11.819,11.6735,11.5765,0.2425,8,90,8.481
MCD8_2019,MCD,5/19/2019,18,139,5,19,2019,5_19,11.819,11.722,11.528,0.291,8,91,8.7795
MCD8_2019,MCD,5/19/2019,19,139,5,19,2019,5_19,11.6735,11.5765,11.431,0.2425,8,92,8.68
MCD8_2019,MCD,5/19/2019,20,139,5,19,2019,5_19,11.625,11.4795,11.285,0.34,8,93,8.3815
MCD8_2019,MCD,5/19/2019,21,139,5,19,2019,5_19,11.625,11.3825,11.334,0.291,8,94,8.581
MCD8_2019,MCD,5/19/2019,22,139,5,19,2019,5_19,11.3335,11.285,11.236,0.0975,8,95,8.5805
MCD8_2019,MCD,5/19/2019,23,139,5,19,2019,5_19,11.2365,11.1875,11.236,0.0005,8,96,8.382
MCD8_2019,MCD,5/20/2019,0,140,5,20,2019,5_20,11.041,11.1875,11.139,-0.098,8,97,8.531
MCD8_2019,MCD,5/20/2019,1,140,5,20,2019,5_20,11.041,11.236,11.1875,-0.1465,8,98,8.531
MCD8_2019,MCD,5/20/2019,2,140,5,20,2019,5_20,11.09,11.1875,11.139,-0.049,8,99,8.4315
MCD8_2019,MCD,5/20/2019,3,140,5,20,2019,5_20,11.1875,11.09,11.139,0.0485,8,100,8.332
MCD8_2019,MCD,5/20/2019,4,140,5,20,2019,5_20,11.09,11.041,11.09,0,8,101,8.6305
MCD8_2019,MCD,5/20/2019,5,140,5,20,2019,5_20,10.895,10.944,11.041,-0.146,8,102,8.9285
MCD8_2019,MCD,5/20/2019,6,140,5,20,2019,5_20,10.846,10.944,10.9925,-0.1465,8,103,8.4315
MCD8_2019,MCD,5/20/2019,7,140,5,20,2019,5_20,10.748,11.09,10.944,-0.196,8,104,8.4315
MCD8_2019,MCD,5/20/2019,8,140,5,20,2019,5_20,10.651,11.285,10.9925,-0.3415,8,105,8.531
MCD8_2019,MCD,5/20/2019,9,140,5,20,2019,5_20,10.651,11.5765,10.9925,-0.3415,8,106,8.5805
MCD8_2019,MCD,5/20/2019,10,140,5,20,2019,5_20,10.651,11.5765,10.9925,-0.3415,8,107,8.581
MCD8_2019,MCD,5/20/2019,11,140,5,20,2019,5_20,10.602,11.6735,10.846,-0.244,8,108,8.5805
MCD8_2019,MCD,5/20/2019,12,140,5,20,2019,5_20,10.553,11.8675,11.0415,-0.4885,8,109,8.8785
MCD8_2019,MCD,5/20/2019,13,140,5,20,2019,5_20,10.602,12.013,11.139,-0.537,8,110,8.829
MCD8_2019,MCD,5/20/2019,14,140,5,20,2019,5_20,10.6995,12.5455,11.236,-0.5365,8,111,8.4815
MCD8_2019,MCD,5/20/2019,15,140,5,20,2019,5_20,10.748,12.642,11.2365,-0.4885,8,112,9.126
MCD8_2019,MCD,5/20/2019,16,140,5,20,2019,5_20,10.748,12.5455,11.285,-0.537,8,113,9.076
MCD8_2019,MCD,5/20/2019,17,140,5,20,2019,5_20,10.748,12.304,11.431,-0.683,8,114,8.68
MCD8_2019,MCD,5/20/2019,18,140,5,20,2019,5_20,10.748,12.207,11.3825,-0.6345,8,115,8.6305
MCD8_2019,MCD,5/20/2019,19,140,5,20,2019,5_20,10.797,12.013,11.4795,-0.6825,8,116,9.472
MCD8_2019,MCD,5/20/2019,20,140,5,20,2019,5_20,10.846,12.304,11.5765,-0.7305,8,117,8.9285
MCD8_2019,MCD,5/20/2019,21,140,5,20,2019,5_20,10.846,12.497,11.5765,-0.7305,8,118,8.928
MCD8_2019,MCD,5/20/2019,22,140,5,20,2019,5_20,10.895,12.642,11.625,-0.73,8,119,8.779
MCD8_2019,MCD,5/20/2019,23,140,5,20,2019,5_20,10.846,12.5455,11.7705,-0.9245,8,120,8.8785
MCD8_2019,MCD,5/21/2019,0,141,5,21,2019,5_21,10.797,12.2555,11.819,-1.022,8,121,9.7675
MCD8_2019,MCD,5/21/2019,1,141,5,21,2019,5_21,10.6995,12.2555,11.916,-1.2165,8,122,9.4225
MCD8_2019,MCD,5/21/2019,2,141,5,21,2019,5_21,10.6995,12.207,11.9645,-1.265,8,123,9.1265
MCD8_2019,MCD,5/21/2019,3,141,5,21,2019,5_21,10.748,12.1585,11.819,-1.071,8,124,8.68
MCD8_2019,MCD,5/21/2019,4,141,5,21,2019,5_21,10.651,12.0615,11.722,-1.071,8,125,8.5805
MCD8_2019,MCD,5/21/2019,5,141,5,21,2019,5_21,10.651,12.013,11.7705,-1.1195,8,126,8.8785
MCD8_2019,MCD,5/21/2019,6,141,5,21,2019,5_21,10.602,12.013,11.8675,-1.2655,8,127,9.077
MCD8_2019,MCD,5/21/2019,7,141,5,21,2019,5_21,10.553,12.013,11.916,-1.363,8,128,9.176
MCD8_2019,MCD,5/21/2019,8,141,5,21,2019,5_21,10.553,12.2555,11.916,-1.363,8,129,9.3735
MCD8_2019,MCD,5/21/2019,9,141,5,21,2019,5_21,10.651,12.449,11.8675,-1.2165,8,130,9.2255
MCD8_2019,MCD,5/21/2019,10,141,5,21,2019,5_21,10.6995,12.7385,11.916,-1.2165,8,131,9.077
MCD8_2019,MCD,5/21/2019,11,141,5,21,2019,5_21,10.797,12.9795,11.431,-0.634,8,132,9.423
MCD8_2019,MCD,5/21/2019,12,141,5,21,2019,5_21,10.895,14.0845,11.3825,-0.4875,8,133,9.176
MCD8_2019,MCD,5/21/2019,13,141,5,21,2019,5_21,10.7485,13.702,11.4795,-0.731,8,134,9.3735
MCD8_2019,MCD,5/21/2019,14,141,5,21,2019,5_21,10.651,14.086,11.5765,-0.9255,8,135,9.5215
MCD8_2019,MCD,5/21/2019,15,141,5,21,2019,5_21,10.651,14.373,11.285,-0.634,8,136,9.324
MCD8_2019,MCD,5/21/2019,16,141,5,21,2019,5_21,10.797,13.798,11.4795,-0.6825,8,137,9.3735
MCD8_2019,MCD,5/21/2019,17,141,5,21,2019,5_21,10.797,13.654,11.4795,-0.6825,8,138,9.3735
MCD8_2019,MCD,5/21/2019,18,141,5,21,2019,5_21,10.846,13.654,11.8675,-1.0215,8,139,8.9775
MCD8_2019,MCD,5/21/2019,19,141,5,21,2019,5_21,10.944,13.654,12.2555,-1.3115,8,140,9.2255
MCD8_2019,MCD,5/21/2019,20,141,5,21,2019,5_21,10.797,13.5575,12.5935,-1.7965,8,141,9.62
MCD8_2019,MCD,5/21/2019,21,141,5,21,2019,5_21,10.7485,13.461,12.835,-2.0865,8,142,9.965
MCD8_2019,MCD,5/21/2019,22,141,5,21,2019,5_21,10.797,13.365,12.352,-1.555,8,143,9.1265
MCD8_2019,MCD,5/21/2019,23,141,5,21,2019,5_21,10.553,13.317,12.2555,-1.7025,8,144,9.1265
MCD8_2019,MCD,5/22/2019,0,142,5,22,2019,5_22,10.602,13.221,11.7705,-1.1685,8,145,9.1265
MCD8_2019,MCD,5/22/2019,1,142,5,22,2019,5_22,10.651,13.1245,11.8675,-1.2165,8,146,9.3735
MCD8_2019,MCD,5/22/2019,2,142,5,22,2019,5_22,10.9925,12.9795,11.6735,-0.681,8,147,9.5705
MCD8_2019,MCD,5/22/2019,3,142,5,22,2019,5_22,12.304,12.787,11.528,0.776,8,148,9.2745
MCD8_2019,MCD,5/22/2019,4,142,5,22,2019,5_22,12.207,12.5935,12.352,-0.145,8,149,9.7675
MCD8_2019,MCD,5/22/2019,5,142,5,22,2019,5_22,12.207,12.497,12.497,-0.29,8,150,10.014
MCD8_2019,MCD,5/22/2019,6,142,5,22,2019,5_22,12.207,12.497,12.497,-0.29,8,151,9.2745
MCD8_2019,MCD,5/22/2019,7,142,5,22,2019,5_22,12.207,12.497,12.497,-0.29,8,152,9.817
MCD8_2019,MCD,5/22/2019,8,142,5,22,2019,5_22,12.207,12.497,12.497,-0.29,8,153,10.112
MCD8_2019,MCD,5/22/2019,9,142,5,22,2019,5_22,12.304,12.401,12.401,-0.097,8,154,9.6695
MCD8_2019,MCD,5/22/2019,10,142,5,22,2019,5_22,12.304,12.401,12.3525,-0.0485,8,155,9.324
MCD8_2019,MCD,5/22/2019,11,142,5,22,2019,5_22,12.304,12.401,12.304,0,8,156,9.521
MCD8_2019,MCD,5/22/2019,12,142,5,22,2019,5_22,12.401,12.401,12.2555,0.1455,8,157,9.373
MCD8_2019,MCD,5/22/2019,13,142,5,22,2019,5_22,12.401,12.497,12.304,0.097,8,158,9.4225
MCD8_2019,MCD,5/22/2019,14,142,5,22,2019,5_22,12.401,12.497,12.304,0.097,8,159,9.373
MCD8_2019,MCD,5/22/2019,15,142,5,22,2019,5_22,12.401,12.594,12.3525,0.0485,8,160,9.7185
MCD8_2019,MCD,5/22/2019,16,142,5,22,2019,5_22,12.449,12.642,12.401,0.048,8,161,9.768
MCD8_2019,MCD,5/22/2019,17,142,5,22,2019,5_22,12.497,12.98,12.497,0,8,162,9.669
MCD8_2019,MCD,5/22/2019,18,142,5,22,2019,5_22,12.5455,12.98,12.497,0.0485,8,163,9.62
MCD8_2019,MCD,5/22/2019,19,142,5,22,2019,5_22,12.594,13.0765,12.497,0.097,8,164,9.817
MCD8_2019,MCD,5/22/2019,20,142,5,22,2019,5_22,12.69,12.98,12.5455,0.1445,8,165,9.7675
MCD8_2019,MCD,5/22/2019,21,142,5,22,2019,5_22,12.594,12.594,12.5455,0.0485,8,166,9.62
MCD8_2019,MCD,5/22/2019,22,142,5,22,2019,5_22,12.5935,12.594,12.497,0.0965,8,167,9.964
MCD8_2019,MCD,5/22/2019,23,142,5,22,2019,5_22,12.5455,12.5455,12.5455,0,8,168,10.357
MCD8_2019,MCD,5/23/2019,0,143,5,23,2019,5_23,12.3035,12.497,12.5455,-0.242,8,169,9.669
MCD8_2019,MCD,5/23/2019,1,143,5,23,2019,5_23,12.4975,12.5455,12.497,0.0005,8,170,9.7675
MCD8_2019,MCD,5/23/2019,2,143,5,23,2019,5_23,12.5455,12.5455,12.497,0.0485,8,171,10.063
MCD8_2019,MCD,5/23/2019,3,143,5,23,2019,5_23,12.449,12.497,12.497,-0.048,8,172,9.9155
MCD8_2019,MCD,5/23/2019,4,143,5,23,2019,5_23,12.3525,12.449,12.497,-0.1445,8,173,9.768
MCD8_2019,MCD,5/23/2019,5,143,5,23,2019,5_23,12.304,12.401,12.401,-0.097,8,174,9.7185
MCD8_2019,MCD,5/23/2019,6,143,5,23,2019,5_23,12.304,12.449,12.3525,-0.0485,8,175,9.817
MCD8_2019,MCD,5/23/2019,7,143,5,23,2019,5_23,12.304,12.3525,12.304,0,8,176,9.7185
MCD8_2019,MCD,5/23/2019,8,143,5,23,2019,5_23,12.304,12.3525,12.304,0,8,177,9.7185
MCD8_2019,MCD,5/23/2019,9,143,5,23,2019,5_23,12.304,12.449,12.304,0,8,178,9.866
MCD8_2019,MCD,5/23/2019,10,143,5,23,2019,5_23,12.304,12.5455,12.3525,-0.0485,8,179,9.817
MCD8_2019,MCD,5/23/2019,11,143,5,23,2019,5_23,12.401,12.594,12.401,0,8,180,9.9155
MCD8_2019,MCD,5/23/2019,12,143,5,23,2019,5_23,12.497,12.7385,12.449,0.048,8,181,9.8665
MCD8_2019,MCD,5/23/2019,13,143,5,23,2019,5_23,12.5455,12.883,12.4005,0.145,8,182,9.669
MCD8_2019,MCD,5/23/2019,14,143,5,23,2019,5_23,12.642,12.883,12.3525,0.2895,8,183,9.768
MCD8_2019,MCD,5/23/2019,15,143,5,23,2019,5_23,12.7385,12.9315,12.304,0.4345,8,184,10.112
MCD8_2019,MCD,5/23/2019,16,143,5,23,2019,5_23,12.835,12.7385,12.3525,0.4825,8,185,10.063
MCD8_2019,MCD,5/23/2019,17,143,5,23,2019,5_23,12.883,12.69,12.5455,0.3375,8,186,9.9645
MCD8_2019,MCD,5/23/2019,18,143,5,23,2019,5_23,12.787,12.642,12.5455,0.2415,8,187,9.669
MCD8_2019,MCD,5/23/2019,19,143,5,23,2019,5_23,12.69,12.69,12.4975,0.1925,8,188,9.472
MCD8_2019,MCD,5/23/2019,20,143,5,23,2019,5_23,12.69,12.642,12.594,0.096,8,189,9.5215
MCD8_2019,MCD,5/23/2019,21,143,5,23,2019,5_23,12.594,12.594,12.594,0,8,190,9.571
MCD8_2019,MCD,5/23/2019,22,143,5,23,2019,5_23,12.642,12.5455,12.5455,0.0965,8,191,9.669
MCD8_2019,MCD,5/23/2019,23,143,5,23,2019,5_23,12.594,12.497,12.497,0.097,8,192,9.965
MCD8_2019,MCD,5/24/2019,0,144,5,24,2019,5_24,12.5935,12.497,12.497,0.0965,8,193,10.0625
MCD8_2019,MCD,5/24/2019,1,144,5,24,2019,5_24,12.497,12.497,12.497,0,8,194,9.768
MCD8_2019,MCD,5/24/2019,2,144,5,24,2019,5_24,12.5455,12.401,12.497,0.0485,8,195,9.7185
MCD8_2019,MCD,5/24/2019,3,144,5,24,2019,5_24,12.594,12.401,12.401,0.193,8,196,9.817
MCD8_2019,MCD,5/24/2019,4,144,5,24,2019,5_24,12.449,12.401,12.401,0.048,8,197,9.7185
MCD8_2019,MCD,5/24/2019,5,144,5,24,2019,5_24,12.401,12.304,12.401,0,8,198,9.7185
MCD8_2019,MCD,5/24/2019,6,144,5,24,2019,5_24,12.401,12.304,12.401,0,8,199,9.7185
MCD8_2019,MCD,5/24/2019,7,144,5,24,2019,5_24,12.4975,12.401,12.401,0.0965,8,200,9.62
MCD8_2019,MCD,5/24/2019,8,144,5,24,2019,5_24,12.594,12.401,12.401,0.193,8,201,9.817
MCD8_2019,MCD,5/24/2019,9,144,5,24,2019,5_24,12.594,12.449,12.401,0.193,8,202,9.8665
MCD8_2019,MCD,5/24/2019,10,144,5,24,2019,5_24,12.69,12.497,12.401,0.289,8,203,10.063
MCD8_2019,MCD,5/24/2019,11,144,5,24,2019,5_24,12.69,12.497,12.401,0.289,8,204,9.866
MCD8_2019,MCD,5/24/2019,12,144,5,24,2019,5_24,12.69,12.5455,12.497,0.193,8,205,10.112
MCD8_2019,MCD,5/24/2019,13,144,5,24,2019,5_24,12.69,12.497,12.401,0.289,8,206,10.161
MCD8_2019,MCD,5/24/2019,14,144,5,24,2019,5_24,12.69,12.594,12.449,0.241,8,207,10.308
MCD8_2019,MCD,5/24/2019,15,144,5,24,2019,5_24,12.594,12.594,12.449,0.145,8,208,9.965
MCD8_2019,MCD,5/24/2019,16,144,5,24,2019,5_24,12.69,12.5455,12.497,0.193,8,209,10.357
MCD8_2019,MCD,5/24/2019,17,144,5,24,2019,5_24,12.69,12.497,12.497,0.193,8,210,10.063
MCD8_2019,MCD,5/24/2019,18,144,5,24,2019,5_24,12.7385,12.497,12.497,0.2415,8,211,10.357
MCD8_2019,MCD,5/24/2019,19,144,5,24,2019,5_24,12.883,12.497,12.497,0.386,8,212,10.0135
MCD8_2019,MCD,5/24/2019,20,144,5,24,2019,5_24,12.883,12.497,12.497,0.386,8,213,10.063
MCD8_2019,MCD,5/24/2019,21,144,5,24,2019,5_24,12.883,12.497,12.497,0.386,8,214,10.161
MCD8_2019,MCD,5/24/2019,22,144,5,24,2019,5_24,12.835,12.497,12.497,0.338,8,215,10.357
MCD8_2019,MCD,5/24/2019,23,144,5,24,2019,5_24,12.7385,12.497,12.497,0.2415,8,216,10.308
MCD8_2019,MCD,5/25/2019,0,145,5,25,2019,5_25,12.7385,12.497,12.497,0.2415,8,217,10.014
MCD8_2019,MCD,5/25/2019,1,145,5,25,2019,5_25,12.69,12.401,12.497,0.193,8,218,9.9155
MCD8_2019,MCD,5/25/2019,2,145,5,25,2019,5_25,12.69,12.497,12.497,0.193,8,219,9.9155
MCD8_2019,MCD,5/25/2019,3,145,5,25,2019,5_25,12.69,12.497,12.497,0.193,8,220,9.9155
MCD8_2019,MCD,5/25/2019,4,145,5,25,2019,5_25,12.7385,12.497,12.497,0.2415,8,221,10.112
MCD8_2019,MCD,5/25/2019,5,145,5,25,2019,5_25,12.787,12.497,12.497,0.29,8,222,10.112
MCD8_2019,MCD,5/25/2019,6,145,5,25,2019,5_25,12.787,12.497,12.497,0.29,8,223,10.063
MCD8_2019,MCD,5/25/2019,7,145,5,25,2019,5_25,12.787,12.594,12.497,0.29,8,224,10.161
MCD8_2019,MCD,5/25/2019,8,145,5,25,2019,5_25,12.883,12.8835,12.594,0.289,8,225,10.455
MCD8_2019,MCD,5/25/2019,9,145,5,25,2019,5_25,13.028,13.2205,12.642,0.386,8,226,11.8675
MCD8_2019,MCD,5/25/2019,10,145,5,25,2019,5_25,13.221,13.4615,12.883,0.338,8,227,11.43
MCD8_2019,MCD,5/25/2019,11,145,5,25,2019,5_25,13.413,13.606,13.028,0.385,8,228,11.5275
MCD8_2019,MCD,5/25/2019,12,145,5,25,2019,5_25,13.606,13.894,13.221,0.385,8,229,11.334
MCD8_2019,MCD,5/25/2019,13,145,5,25,2019,5_25,13.798,14.2775,13.221,0.577,8,230,11.6735
MCD8_2019,MCD,5/25/2019,14,145,5,25,2019,5_25,13.99,14.182,13.6055,0.3845,8,231,11.2365
