5/29/2017,11,pelagic,1,16.2365,149,5,29,2017,5_29
5/29/2017,12,pelagic,1,16.332,149,5,29,2017,5_29
5/29/2017,13,pelagic,1,16.475,149,5,29,2017,5_29
5/29/2017,14,pelagic,1,16.332,149,5,29,2017,5_29
5/29/2017,15,pelagic,1,16.5705,149,5,29,2017,5_29
5/29/2017,16,pelagic,1,16.6655,149,5,29,2017,5_29
5/29/2017,17,pelagic,1,16.5705,149,5,29,2017,5_29
5/29/2017,18,pelagic,1,16.523,149,5,29,2017,5_29
5/29/2017,19,pelagic,1,16.427,149,5,29,2017,5_29
5/29/2017,20,pelagic,1,16.427,149,5,29,2017,5_29
5/29/2017,21,pelagic,1,16.332,149,5,29,2017,5_29
5/29/2017,22,pelagic,1,16.2845,149,5,29,2017,5_29
5/29/2017,23,pelagic,1,16.237,149,5,29,2017,5_29
5/30/2017,0,pelagic,1,16.141,150,5,30,2017,5_30
5/30/2017,1,pelagic,1,16.141,150,5,30,2017,5_30
5/30/2017,2,pelagic,1,16.0935,150,5,30,2017,5_30
5/30/2017,3,pelagic,1,15.9985,150,5,30,2017,5_30
5/30/2017,4,pelagic,1,15.903,150,5,30,2017,5_30
5/30/2017,5,pelagic,1,15.855,150,5,30,2017,5_30
5/30/2017,6,pelagic,1,15.8075,150,5,30,2017,5_30
5/30/2017,7,pelagic,1,15.712,150,5,30,2017,5_30
5/30/2017,8,pelagic,1,15.664,150,5,30,2017,5_30
5/30/2017,9,pelagic,1,15.664,150,5,30,2017,5_30
5/30/2017,10,pelagic,1,15.76,150,5,30,2017,5_30
5/30/2017,11,pelagic,1,15.76,150,5,30,2017,5_30
5/30/2017,12,pelagic,1,15.8075,150,5,30,2017,5_30
5/30/2017,13,pelagic,1,15.76,150,5,30,2017,5_30
5/30/2017,14,pelagic,1,15.76,150,5,30,2017,5_30
5/30/2017,15,pelagic,1,15.76,150,5,30,2017,5_30
5/30/2017,16,pelagic,1,15.712,150,5,30,2017,5_30
5/30/2017,17,pelagic,1,15.664,150,5,30,2017,5_30
5/30/2017,18,pelagic,1,15.569,150,5,30,2017,5_30
5/30/2017,19,pelagic,1,15.569,150,5,30,2017,5_30
5/30/2017,20,pelagic,1,15.473,150,5,30,2017,5_30
5/30/2017,21,pelagic,1,15.4255,150,5,30,2017,5_30
5/30/2017,22,pelagic,1,15.378,150,5,30,2017,5_30
5/30/2017,23,pelagic,1,15.282,150,5,30,2017,5_30
5/31/2017,0,pelagic,1,15.282,151,5,31,2017,5_31
5/31/2017,1,pelagic,1,15.187,151,5,31,2017,5_31
5/31/2017,2,pelagic,1,15.139,151,5,31,2017,5_31
5/31/2017,3,pelagic,1,15.0435,151,5,31,2017,5_31
5/31/2017,4,pelagic,1,14.948,151,5,31,2017,5_31
5/31/2017,5,pelagic,1,14.9,151,5,31,2017,5_31
5/31/2017,6,pelagic,1,14.9,151,5,31,2017,5_31
5/31/2017,7,pelagic,1,14.9,151,5,31,2017,5_31
5/31/2017,8,pelagic,1,15.0435,151,5,31,2017,5_31
5/31/2017,9,pelagic,1,15.139,151,5,31,2017,5_31
5/31/2017,10,pelagic,1,15.2345,151,5,31,2017,5_31
5/31/2017,11,pelagic,1,15.378,151,5,31,2017,5_31
5/31/2017,12,pelagic,1,15.521,151,5,31,2017,5_31
5/31/2017,13,pelagic,1,15.6165,151,5,31,2017,5_31
5/31/2017,14,pelagic,1,15.903,151,5,31,2017,5_31
5/31/2017,15,pelagic,1,16.2845,151,5,31,2017,5_31
5/31/2017,16,pelagic,1,16.2365,151,5,31,2017,5_31
5/31/2017,17,pelagic,1,16.2845,151,5,31,2017,5_31
5/31/2017,18,pelagic,1,16.5225,151,5,31,2017,5_31
5/31/2017,19,pelagic,1,16.5225,151,5,31,2017,5_31
5/31/2017,20,pelagic,1,16.046,151,5,31,2017,5_31
5/31/2017,21,pelagic,1,15.9985,151,5,31,2017,5_31
5/31/2017,22,pelagic,1,15.9985,151,5,31,2017,5_31
5/31/2017,23,pelagic,1,15.951,151,5,31,2017,5_31
6/1/2017,0,pelagic,1,15.855,152,6,1,2017,6_1
6/1/2017,1,pelagic,1,15.76,152,6,1,2017,6_1
6/1/2017,2,pelagic,1,15.664,152,6,1,2017,6_1
6/1/2017,3,pelagic,1,15.569,152,6,1,2017,6_1
6/1/2017,4,pelagic,1,15.569,152,6,1,2017,6_1
6/1/2017,5,pelagic,1,15.473,152,6,1,2017,6_1
6/1/2017,6,pelagic,1,15.473,152,6,1,2017,6_1
6/1/2017,7,pelagic,1,15.521,152,6,1,2017,6_1
6/1/2017,8,pelagic,1,15.6165,152,6,1,2017,6_1
6/1/2017,9,pelagic,1,15.712,152,6,1,2017,6_1
6/1/2017,10,pelagic,1,15.76,152,6,1,2017,6_1
6/1/2017,11,pelagic,1,15.712,152,6,1,2017,6_1
6/1/2017,12,pelagic,1,15.855,152,6,1,2017,6_1
6/1/2017,13,pelagic,1,16.0935,152,6,1,2017,6_1
6/1/2017,14,pelagic,1,16.2845,152,6,1,2017,6_1
6/1/2017,15,pelagic,1,16.475,152,6,1,2017,6_1
6/1/2017,16,pelagic,1,16.189,152,6,1,2017,6_1
6/1/2017,17,pelagic,1,16.713,152,6,1,2017,6_1
6/1/2017,18,pelagic,1,16.951,152,6,1,2017,6_1
6/1/2017,19,pelagic,1,16.713,152,6,1,2017,6_1
6/1/2017,20,pelagic,1,17.0935,152,6,1,2017,6_1
6/1/2017,21,pelagic,1,17.2365,152,6,1,2017,6_1
6/1/2017,22,pelagic,1,17.427,152,6,1,2017,6_1
6/1/2017,23,pelagic,1,17.1415,152,6,1,2017,6_1
6/2/2017,0,pelagic,1,16.999,153,6,2,2017,6_2
6/2/2017,1,pelagic,1,16.903,153,6,2,2017,6_2
6/2/2017,2,pelagic,1,17.0465,153,6,2,2017,6_2
6/2/2017,3,pelagic,1,17.094,153,6,2,2017,6_2
6/2/2017,4,pelagic,1,16.951,153,6,2,2017,6_2
6/2/2017,5,pelagic,1,16.713,153,6,2,2017,6_2
6/2/2017,6,pelagic,1,16.808,153,6,2,2017,6_2
6/2/2017,7,pelagic,1,16.903,153,6,2,2017,6_2
6/2/2017,8,pelagic,1,16.903,153,6,2,2017,6_2
6/2/2017,9,pelagic,1,16.903,153,6,2,2017,6_2
6/2/2017,10,pelagic,1,16.999,153,6,2,2017,6_2
6/2/2017,11,pelagic,1,17.094,153,6,2,2017,6_2
6/2/2017,12,pelagic,1,17.2365,153,6,2,2017,6_2
6/2/2017,13,pelagic,1,17.57,153,6,2,2017,6_2
6/2/2017,14,pelagic,1,18.3305,153,6,2,2017,6_2
6/2/2017,15,pelagic,1,19.2345,153,6,2,2017,6_2
6/2/2017,16,pelagic,1,19.3295,153,6,2,2017,6_2
6/2/2017,17,pelagic,1,19.472,153,6,2,2017,6_2
6/2/2017,18,pelagic,1,17.9025,153,6,2,2017,6_2
6/2/2017,19,pelagic,1,18.0455,153,6,2,2017,6_2
6/2/2017,20,pelagic,1,17.7125,153,6,2,2017,6_2
6/2/2017,21,pelagic,1,17.3795,153,6,2,2017,6_2
6/2/2017,22,pelagic,1,17.284,153,6,2,2017,6_2
6/2/2017,23,pelagic,1,17.3795,153,6,2,2017,6_2
6/3/2017,0,pelagic,1,17.427,154,6,3,2017,6_3
6/3/2017,1,pelagic,1,17.5225,154,6,3,2017,6_3
6/3/2017,2,pelagic,1,17.427,154,6,3,2017,6_3
6/3/2017,3,pelagic,1,17.475,154,6,3,2017,6_3
6/3/2017,4,pelagic,1,17.95,154,6,3,2017,6_3
6/3/2017,5,pelagic,1,18.093,154,6,3,2017,6_3
6/3/2017,6,pelagic,1,18.6635,154,6,3,2017,6_3
6/3/2017,7,pelagic,1,18.5685,154,6,3,2017,6_3
6/3/2017,8,pelagic,1,17.8075,154,6,3,2017,6_3
6/3/2017,9,pelagic,1,18.5685,154,6,3,2017,6_3
6/3/2017,10,pelagic,1,19.0915,154,6,3,2017,6_3
6/3/2017,11,pelagic,1,19.3295,154,6,3,2017,6_3
6/3/2017,12,pelagic,1,19.4245,154,6,3,2017,6_3
